CPU 1 raspberrypi,User%,Sys%,Wait%,Idle%,Steal%
2024-06-26 04:48:22,6.6,0.9,0.0,92.5,0.0
2024-06-26 04:48:23,82.2,4.0,0.0,13.9,0.0
2024-06-26 04:48:24,94.1,3.9,0.0,2.0,0.0
2024-06-26 04:48:25,94.9,3.0,0.0,2.0,0.0
2024-06-26 04:48:26,96.0,3.0,0.0,1.0,0.0
2024-06-26 04:48:27,94.0,4.0,0.0,2.0,0.0
2024-06-26 04:48:28,94.1,4.0,0.0,2.0,0.0
2024-06-26 04:48:29,95.1,2.9,0.0,2.0,0.0
2024-06-26 04:48:30,94.9,4.0,0.0,1.0,0.0
2024-06-26 04:48:31,95.0,3.0,0.0,2.0,0.0
2024-06-26 04:48:32,95.0,3.0,0.0,2.0,0.0
2024-06-26 04:48:33,95.0,4.0,0.0,1.0,0.0
2024-06-26 04:48:34,96.9,1.0,0.0,2.0,0.0
2024-06-26 04:48:35,97.1,1.0,0.0,2.0,0.0
2024-06-26 04:48:36,96.0,2.0,0.0,2.0,0.0
2024-06-26 04:48:37,97.0,2.0,0.0,1.0,0.0
2024-06-26 04:48:38,96.0,2.0,0.0,2.0,0.0
2024-06-26 04:48:39,96.0,2.0,0.0,2.0,0.0
2024-06-26 04:48:40,98.0,1.0,0.0,1.0,0.0
2024-06-26 04:48:41,96.0,2.0,0.0,2.0,0.0
2024-06-26 04:48:42,95.0,3.0,0.0,2.0,0.0
2024-06-26 04:48:43,96.0,3.0,0.0,1.0,0.0
2024-06-26 04:48:44,97.0,1.0,0.0,2.0,0.0
2024-06-26 04:48:45,96.0,2.0,0.0,2.0,0.0
2024-06-26 04:48:46,95.0,3.0,0.0,2.0,0.0
2024-06-26 04:48:47,97.0,2.0,0.0,1.0,0.0
2024-06-26 04:48:48,95.0,3.0,0.0,2.0,0.0
2024-06-26 04:48:49,94.0,2.0,0.0,4.0,0.0
2024-06-26 04:48:50,97.1,1.0,0.0,2.0,0.0
2024-06-26 04:48:51,94.0,2.0,0.0,4.0,0.0
2024-06-26 04:48:52,96.1,2.0,0.0,2.0,0.0
2024-06-26 04:48:53,40.4,1.0,0.0,58.6,0.0
2024-06-26 04:48:54,0.0,0.0,0.0,100.0,0.0
2024-06-26 04:48:55,0.0,0.0,0.0,100.0,0.0
2024-06-26 04:48:56,0.0,0.0,1.0,99.0,0.0
2024-06-26 04:48:57,0.0,0.0,0.0,100.0,0.0
2024-06-26 04:48:58,1.0,0.0,0.0,99.0,0.0
2024-06-26 04:48:59,0.0,0.0,0.0,100.0,0.0
2024-06-26 04:49:00,15.2,0.0,0.0,84.8,0.0
2024-06-26 04:49:01,3.0,0.0,0.0,97.0,0.0
