CPU 2 raspberrypi,User%,Sys%,Wait%,Idle%,Steal%
2024-06-26 04:48:22,0.9,2.8,0.0,96.3,0.0
2024-06-26 04:48:23,74.0,1.0,0.0,25.0,0.0
2024-06-26 04:48:24,97.0,2.0,0.0,1.0,0.0
2024-06-26 04:48:25,98.0,0.0,0.0,2.0,0.0
2024-06-26 04:48:26,95.0,2.0,1.0,2.0,0.0
2024-06-26 04:48:27,96.0,2.0,0.0,2.0,0.0
2024-06-26 04:48:28,98.0,0.0,0.0,2.0,0.0
2024-06-26 04:48:29,97.0,2.0,0.0,1.0,0.0
2024-06-26 04:48:30,97.0,1.0,0.0,2.0,0.0
2024-06-26 04:48:31,97.0,1.0,0.0,2.0,0.0
2024-06-26 04:48:32,98.0,0.0,0.0,2.0,0.0
2024-06-26 04:48:33,97.1,1.0,0.0,2.0,0.0
2024-06-26 04:48:34,98.0,1.0,0.0,1.0,0.0
2024-06-26 04:48:35,97.0,1.0,0.0,2.0,0.0
2024-06-26 04:48:36,96.0,1.0,0.0,3.0,0.0
2024-06-26 04:48:37,98.0,0.0,0.0,2.0,0.0
2024-06-26 04:48:38,96.0,2.0,0.0,2.0,0.0
2024-06-26 04:48:39,99.0,0.0,0.0,1.0,0.0
2024-06-26 04:48:40,98.0,0.0,0.0,2.0,0.0
2024-06-26 04:48:41,98.0,0.0,0.0,2.0,0.0
2024-06-26 04:48:42,96.0,2.0,0.0,2.0,0.0
2024-06-26 04:48:43,97.0,1.0,0.0,2.0,0.0
2024-06-26 04:48:44,98.0,1.0,0.0,1.0,0.0
2024-06-26 04:48:45,97.0,1.0,0.0,2.0,0.0
2024-06-26 04:48:46,97.0,1.0,0.0,2.0,0.0
2024-06-26 04:48:47,96.0,2.0,0.0,2.0,0.0
2024-06-26 04:48:48,97.0,2.0,0.0,1.0,0.0
2024-06-26 04:48:49,97.0,1.0,0.0,2.0,0.0
2024-06-26 04:48:50,97.1,1.0,0.0,2.0,0.0
2024-06-26 04:48:51,97.0,1.0,0.0,2.0,0.0
2024-06-26 04:48:52,94.1,2.0,0.0,4.0,0.0
2024-06-26 04:48:53,40.0,1.0,0.0,59.0,0.0
2024-06-26 04:48:54,0.0,0.0,0.0,100.0,0.0
2024-06-26 04:48:55,0.0,0.0,0.0,100.0,0.0
2024-06-26 04:48:56,1.0,1.0,0.0,98.0,0.0
2024-06-26 04:48:57,1.0,0.0,0.0,99.0,0.0
2024-06-26 04:48:58,0.0,0.0,0.0,100.0,0.0
2024-06-26 04:48:59,0.0,0.0,0.0,100.0,0.0
2024-06-26 04:49:00,13.0,1.0,0.0,86.0,0.0
2024-06-26 04:49:01,0.0,0.0,0.0,100.0,0.0
