CPU 7 ubuntu,User%,Sys%,Wait%,Idle%,Steal%
2024-06-22 12:49:39,0.8,1.7,0.0,97.5,0.0
2024-06-22 12:49:40,16.7,2.0,0.0,81.4,0.0
2024-06-22 12:49:41,98.0,2.0,0.0,0.0,0.0
2024-06-22 12:49:42,97.0,3.0,0.0,0.0,0.0
2024-06-22 12:49:43,96.0,2.0,0.0,2.0,0.0
2024-06-22 12:49:44,97.0,1.0,0.0,2.0,0.0
2024-06-22 12:49:45,98.0,1.0,0.0,1.0,0.0
2024-06-22 12:49:46,97.1,1.0,0.0,2.0,0.0
2024-06-22 12:49:47,96.9,2.0,0.0,1.0,0.0
2024-06-22 12:49:48,96.0,2.0,0.0,2.0,0.0
2024-06-22 12:49:49,98.0,1.0,0.0,1.0,0.0
2024-06-22 12:49:50,95.1,2.9,0.0,2.0,0.0
2024-06-22 12:49:51,96.9,2.0,0.0,1.0,0.0
2024-06-22 12:49:52,96.0,2.0,0.0,2.0,0.0
2024-06-22 12:49:53,97.0,2.0,0.0,1.0,0.0
2024-06-22 12:49:54,96.0,2.0,0.0,2.0,0.0
2024-06-22 12:49:55,98.0,1.0,0.0,1.0,0.0
2024-06-22 12:49:56,96.0,2.0,0.0,2.0,0.0
2024-06-22 12:49:57,98.0,1.0,0.0,1.0,0.0
2024-06-22 12:49:58,96.0,2.0,0.0,2.0,0.0
2024-06-22 12:49:59,97.0,2.0,0.0,1.0,0.0
2024-06-22 12:50:00,96.0,2.0,0.0,2.0,0.0
2024-06-22 12:50:01,98.0,1.0,0.0,1.0,0.0
2024-06-22 12:50:02,94.1,4.0,0.0,2.0,0.0
2024-06-22 12:50:03,98.0,1.0,0.0,1.0,0.0
2024-06-22 12:50:04,97.1,1.0,0.0,2.0,0.0
2024-06-22 12:50:05,98.0,1.0,0.0,1.0,0.0
2024-06-22 12:50:06,97.0,1.0,0.0,2.0,0.0
2024-06-22 12:50:07,97.0,2.0,0.0,1.0,0.0
2024-06-22 12:50:08,97.0,1.0,0.0,2.0,0.0
2024-06-22 12:50:09,98.0,1.0,0.0,1.0,0.0
2024-06-22 12:50:10,97.0,1.0,0.0,2.0,0.0
2024-06-22 12:50:11,98.0,1.0,0.0,1.0,0.0
2024-06-22 12:50:12,96.0,2.0,0.0,2.0,0.0
2024-06-22 12:50:13,97.0,2.0,0.0,1.0,0.0
2024-06-22 12:50:14,97.0,1.0,0.0,2.0,0.0
2024-06-22 12:50:15,98.0,1.0,0.0,1.0,0.0
2024-06-22 12:50:16,97.0,1.0,0.0,2.0,0.0
2024-06-22 12:50:17,99.0,0.0,0.0,1.0,0.0
2024-06-22 12:50:18,96.0,2.0,0.0,2.0,0.0
2024-06-22 12:50:19,94.0,5.0,0.0,1.0,0.0
2024-06-22 12:50:20,96.0,2.0,0.0,2.0,0.0
2024-06-22 12:50:21,99.0,0.0,0.0,1.0,0.0
2024-06-22 12:50:22,97.0,1.0,0.0,2.0,0.0
2024-06-22 12:50:23,97.0,2.0,0.0,1.0,0.0
2024-06-22 12:50:24,94.2,3.9,0.0,1.9,0.0
2024-06-22 12:50:25,98.0,1.0,0.0,1.0,0.0
2024-06-22 12:50:26,98.0,0.0,0.0,2.0,0.0
2024-06-22 12:50:27,98.0,1.0,0.0,1.0,0.0
2024-06-22 12:50:28,96.0,2.0,0.0,2.0,0.0
2024-06-22 12:50:29,96.0,3.0,0.0,1.0,0.0
2024-06-22 12:50:30,97.0,1.0,0.0,2.0,0.0
2024-06-22 12:50:31,95.0,4.0,0.0,1.0,0.0
2024-06-22 12:50:32,96.0,2.0,0.0,2.0,0.0
2024-06-22 12:50:33,97.0,2.0,0.0,1.0,0.0
2024-06-22 12:50:34,96.1,2.9,0.0,1.0,0.0
2024-06-22 12:50:35,97.0,1.0,0.0,2.0,0.0
2024-06-22 12:50:36,98.0,1.0,0.0,1.0,0.0
2024-06-22 12:50:37,97.0,1.0,0.0,2.0,0.0
2024-06-22 12:50:38,99.0,0.0,0.0,1.0,0.0
2024-06-22 12:50:39,96.1,1.9,0.0,1.9,0.0
2024-06-22 12:50:40,98.0,1.0,0.0,1.0,0.0
2024-06-22 12:50:41,97.0,1.0,0.0,2.0,0.0
2024-06-22 12:50:42,98.0,1.0,0.0,1.0,0.0
2024-06-22 12:50:43,97.0,1.0,0.0,2.0,0.0
2024-06-22 12:50:44,98.0,1.0,0.0,1.0,0.0
2024-06-22 12:50:45,95.1,2.9,0.0,2.0,0.0
2024-06-22 12:50:46,98.0,1.0,0.0,1.0,0.0
2024-06-22 12:50:47,97.0,1.0,0.0,2.0,0.0
2024-06-22 12:50:48,97.0,2.0,0.0,1.0,0.0
2024-06-22 12:50:49,95.1,2.9,0.0,2.0,0.0
2024-06-22 12:50:50,98.0,1.0,0.0,1.0,0.0
2024-06-22 12:50:51,97.0,1.0,0.0,2.0,0.0
2024-06-22 12:50:52,98.0,1.0,0.0,1.0,0.0
2024-06-22 12:50:53,97.0,1.0,0.0,2.0,0.0
2024-06-22 12:50:54,96.0,3.0,0.0,1.0,0.0
2024-06-22 12:50:55,96.1,2.0,0.0,2.0,0.0
2024-06-22 12:50:56,98.0,1.0,0.0,1.0,0.0
2024-06-22 12:50:57,96.1,1.9,0.0,1.9,0.0
2024-06-22 12:50:58,99.0,0.0,0.0,1.0,0.0
2024-06-22 12:50:59,96.0,2.0,0.0,2.0,0.0
2024-06-22 12:51:00,97.0,2.0,0.0,1.0,0.0
2024-06-22 12:51:01,72.7,0.0,0.0,27.3,0.0
2024-06-22 12:51:02,0.0,0.0,0.0,100.0,0.0
2024-06-22 12:51:03,0.0,0.0,0.0,100.0,0.0
2024-06-22 12:51:04,0.0,0.0,0.0,100.0,0.0
2024-06-22 12:51:05,0.0,0.0,0.0,100.0,0.0
2024-06-22 12:51:06,0.0,1.0,0.0,99.0,0.0
2024-06-22 12:51:07,0.0,0.0,0.0,100.0,0.0
2024-06-22 12:51:08,0.0,0.0,0.0,100.0,0.0
2024-06-22 12:51:09,0.0,0.0,0.0,100.0,0.0
2024-06-22 12:51:10,0.0,0.0,0.0,100.0,0.0
