CPU 1 ubuntu,User%,Sys%,Wait%,Idle%,Steal%
2024-06-22 12:49:39,0.8,6.6,0.0,92.6,0.0
2024-06-22 12:49:40,15.3,4.1,0.0,80.6,0.0
2024-06-22 12:49:41,94.1,4.9,0.0,1.0,0.0
2024-06-22 12:49:42,97.0,3.0,0.0,0.0,0.0
2024-06-22 12:49:43,90.9,8.1,0.0,1.0,0.0
2024-06-22 12:49:44,87.3,10.8,0.0,2.0,0.0
2024-06-22 12:49:45,90.9,8.1,0.0,1.0,0.0
2024-06-22 12:49:46,89.0,10.0,0.0,1.0,0.0
2024-06-22 12:49:47,90.1,8.9,0.0,1.0,0.0
2024-06-22 12:49:48,89.0,10.0,0.0,1.0,0.0
2024-06-22 12:49:49,91.9,7.1,0.0,1.0,0.0
2024-06-22 12:49:50,87.1,11.9,0.0,1.0,0.0
2024-06-22 12:49:51,88.9,9.1,0.0,2.0,0.0
2024-06-22 12:49:52,88.2,10.8,0.0,1.0,0.0
2024-06-22 12:49:53,90.1,7.9,0.0,2.0,0.0
2024-06-22 12:49:54,88.0,11.0,0.0,1.0,0.0
2024-06-22 12:49:55,90.9,8.1,0.0,1.0,0.0
2024-06-22 12:49:56,91.0,8.0,0.0,1.0,0.0
2024-06-22 12:49:57,91.0,7.0,0.0,2.0,0.0
2024-06-22 12:49:58,87.1,11.9,0.0,1.0,0.0
2024-06-22 12:49:59,86.1,12.9,0.0,1.0,0.0
2024-06-22 12:50:00,83.7,15.3,0.0,1.0,0.0
2024-06-22 12:50:01,92.9,6.1,0.0,1.0,0.0
2024-06-22 12:50:02,87.4,10.7,0.0,1.9,0.0
2024-06-22 12:50:03,91.0,8.0,0.0,1.0,0.0
2024-06-22 12:50:04,92.1,6.9,0.0,1.0,0.0
2024-06-22 12:50:05,91.9,7.1,0.0,1.0,0.0
2024-06-22 12:50:06,90.1,8.9,0.0,1.0,0.0
2024-06-22 12:50:07,90.0,9.0,0.0,1.0,0.0
2024-06-22 12:50:08,91.8,7.1,0.0,1.0,0.0
2024-06-22 12:50:09,86.5,11.5,0.0,1.9,0.0
2024-06-22 12:50:10,90.8,8.2,0.0,1.0,0.0
2024-06-22 12:50:11,89.0,10.0,0.0,1.0,0.0
2024-06-22 12:50:12,90.1,8.9,0.0,1.0,0.0
2024-06-22 12:50:13,90.9,8.1,0.0,1.0,0.0
2024-06-22 12:50:14,89.0,10.0,0.0,1.0,0.0
2024-06-22 12:50:15,89.1,8.9,0.0,2.0,0.0
2024-06-22 12:50:16,89.9,9.1,0.0,1.0,0.0
2024-06-22 12:50:17,91.0,8.0,0.0,1.0,0.0
2024-06-22 12:50:18,88.0,11.0,0.0,1.0,0.0
2024-06-22 12:50:19,85.0,13.0,0.0,2.0,0.0
2024-06-22 12:50:20,89.0,10.0,0.0,1.0,0.0
2024-06-22 12:50:21,89.9,9.1,0.0,1.0,0.0
2024-06-22 12:50:22,89.1,9.9,0.0,1.0,0.0
2024-06-22 12:50:23,88.1,9.9,0.0,2.0,0.0
2024-06-22 12:50:24,89.0,10.0,0.0,1.0,0.0
2024-06-22 12:50:25,89.1,9.9,0.0,1.0,0.0
2024-06-22 12:50:26,90.9,8.1,0.0,1.0,0.0
2024-06-22 12:50:27,90.2,7.8,0.0,2.0,0.0
2024-06-22 12:50:28,91.8,7.1,0.0,1.0,0.0
2024-06-22 12:50:29,89.1,9.9,0.0,1.0,0.0
2024-06-22 12:50:30,90.1,7.9,0.0,2.0,0.0
2024-06-22 12:50:31,88.9,10.1,0.0,1.0,0.0
2024-06-22 12:50:32,87.1,11.9,0.0,1.0,0.0
2024-06-22 12:50:33,89.9,9.1,0.0,1.0,0.0
2024-06-22 12:50:34,90.2,8.8,0.0,1.0,0.0
2024-06-22 12:50:35,87.0,11.0,0.0,2.0,0.0
2024-06-22 12:50:36,90.9,8.1,0.0,1.0,0.0
2024-06-22 12:50:37,89.2,9.8,0.0,1.0,0.0
2024-06-22 12:50:38,92.9,6.1,0.0,1.0,0.0
2024-06-22 12:50:39,90.1,7.9,0.0,2.0,0.0
2024-06-22 12:50:40,91.0,8.0,0.0,1.0,0.0
2024-06-22 12:50:41,91.8,7.1,0.0,1.0,0.0
2024-06-22 12:50:42,90.1,8.9,0.0,1.0,0.0
2024-06-22 12:50:43,91.0,7.0,0.0,2.0,0.0
2024-06-22 12:50:44,90.0,9.0,0.0,1.0,0.0
2024-06-22 12:50:45,93.0,6.0,0.0,1.0,0.0
2024-06-22 12:50:46,91.2,7.8,0.0,1.0,0.0
2024-06-22 12:50:47,88.0,10.0,0.0,2.0,0.0
2024-06-22 12:50:48,88.9,10.1,0.0,1.0,0.0
2024-06-22 12:50:49,88.2,10.8,0.0,1.0,0.0
2024-06-22 12:50:50,91.0,8.0,0.0,1.0,0.0
2024-06-22 12:50:51,89.9,9.1,0.0,1.0,0.0
2024-06-22 12:50:52,89.0,10.0,0.0,1.0,0.0
2024-06-22 12:50:53,90.1,8.9,0.0,1.0,0.0
2024-06-22 12:50:54,91.1,6.9,0.0,2.0,0.0
2024-06-22 12:50:55,91.0,8.0,0.0,1.0,0.0
2024-06-22 12:50:56,91.1,7.9,0.0,1.0,0.0
2024-06-22 12:50:57,89.0,10.0,0.0,1.0,0.0
2024-06-22 12:50:58,91.9,7.1,0.0,1.0,0.0
2024-06-22 12:50:59,91.1,6.9,0.0,2.0,0.0
2024-06-22 12:51:00,88.1,10.9,0.0,1.0,0.0
2024-06-22 12:51:01,67.7,7.1,0.0,25.3,0.0
2024-06-22 12:51:02,1.0,2.0,0.0,97.0,0.0
2024-06-22 12:51:03,0.0,1.0,0.0,99.0,0.0
2024-06-22 12:51:04,0.0,1.0,0.0,99.0,0.0
2024-06-22 12:51:05,0.0,1.0,0.0,99.0,0.0
2024-06-22 12:51:06,1.0,1.0,0.0,98.0,0.0
2024-06-22 12:51:07,0.0,1.0,0.0,99.0,0.0
2024-06-22 12:51:08,0.0,1.0,0.0,99.0,0.0
2024-06-22 12:51:09,0.0,0.0,0.0,100.0,0.0
2024-06-22 12:51:10,0.0,2.0,0.0,98.0,0.0
2024-06-22 12:51:11,0.0,1.0,0.0,99.0,0.0
2024-06-22 12:51:12,1.0,0.0,0.0,99.0,0.0
2024-06-22 12:51:13,1.0,1.0,0.0,98.0,0.0
2024-06-22 12:51:14,0.0,1.0,0.0,99.0,0.0
2024-06-22 12:51:15,0.0,2.0,0.0,98.0,0.0
2024-06-22 12:51:16,1.0,2.0,0.0,97.0,0.0
2024-06-22 12:51:17,0.0,0.0,0.0,100.0,0.0
2024-06-22 12:51:18,0.0,2.9,0.0,97.1,0.0
2024-06-22 12:51:19,0.0,0.0,0.0,100.0,0.0
2024-06-22 12:51:20,0.0,0.0,0.0,100.0,0.0
2024-06-22 12:51:21,0.0,1.0,0.0,99.0,0.0
2024-06-22 12:51:22,1.0,2.0,0.0,97.0,0.0
2024-06-22 12:51:23,0.0,1.0,0.0,99.0,0.0
2024-06-22 12:51:24,1.0,2.9,0.0,96.1,0.0
2024-06-22 12:51:25,0.0,0.0,0.0,100.0,0.0
2024-06-22 12:51:26,1.0,7.0,0.0,92.0,0.0
2024-06-22 12:51:27,0.0,3.0,0.0,97.0,0.0
2024-06-22 12:51:28,1.0,0.0,0.0,99.0,0.0
