CPU 5 ubuntu,User%,Sys%,Wait%,Idle%,Steal%
2024-06-22 12:49:39,32.0,4.9,0.0,63.1,0.0
2024-06-22 12:49:40,69.3,30.7,0.0,0.0,0.0
2024-06-22 12:49:41,100.0,0.0,0.0,0.0,0.0
2024-06-22 12:49:42,100.0,0.0,0.0,0.0,0.0
2024-06-22 12:49:43,98.0,2.0,0.0,0.0,0.0
2024-06-22 12:49:44,100.0,0.0,0.0,0.0,0.0
2024-06-22 12:49:45,99.0,1.0,0.0,0.0,0.0
2024-06-22 12:49:46,100.0,0.0,0.0,0.0,0.0
2024-06-22 12:49:47,99.0,1.0,0.0,0.0,0.0
2024-06-22 12:49:48,99.0,1.0,0.0,0.0,0.0
2024-06-22 12:49:49,100.0,0.0,0.0,0.0,0.0
2024-06-22 12:49:50,97.0,3.0,0.0,0.0,0.0
2024-06-22 12:49:51,100.0,0.0,0.0,0.0,0.0
2024-06-22 12:49:52,97.0,2.0,0.0,1.0,0.0
2024-06-22 12:49:53,97.0,3.0,0.0,0.0,0.0
2024-06-22 12:49:54,100.0,0.0,0.0,0.0,0.0
2024-06-22 12:49:55,99.0,1.0,0.0,0.0,0.0
2024-06-22 12:49:56,99.0,1.0,0.0,0.0,0.0
2024-06-22 12:49:57,100.0,0.0,0.0,0.0,0.0
2024-06-22 12:49:58,100.0,0.0,0.0,0.0,0.0
2024-06-22 12:49:59,97.1,2.9,0.0,0.0,0.0
2024-06-22 12:50:00,98.0,2.0,0.0,0.0,0.0
2024-06-22 12:50:01,100.0,0.0,0.0,0.0,0.0
2024-06-22 12:50:02,100.0,0.0,0.0,0.0,0.0
2024-06-22 12:50:03,100.0,0.0,0.0,0.0,0.0
2024-06-22 12:50:04,99.0,1.0,0.0,0.0,0.0
2024-06-22 12:50:05,100.0,0.0,0.0,0.0,0.0
2024-06-22 12:50:06,100.0,0.0,0.0,0.0,0.0
2024-06-22 12:50:07,99.0,1.0,0.0,0.0,0.0
2024-06-22 12:50:08,100.0,0.0,0.0,0.0,0.0
2024-06-22 12:50:09,100.0,0.0,0.0,0.0,0.0
2024-06-22 12:50:10,99.0,1.0,0.0,0.0,0.0
2024-06-22 12:50:11,99.0,1.0,0.0,0.0,0.0
2024-06-22 12:50:12,100.0,0.0,0.0,0.0,0.0
2024-06-22 12:50:13,100.0,0.0,0.0,0.0,0.0
2024-06-22 12:50:14,99.0,1.0,0.0,0.0,0.0
2024-06-22 12:50:15,99.0,1.0,0.0,0.0,0.0
2024-06-22 12:50:16,99.0,1.0,0.0,0.0,0.0
2024-06-22 12:50:17,100.0,0.0,0.0,0.0,0.0
2024-06-22 12:50:18,100.0,0.0,0.0,0.0,0.0
2024-06-22 12:50:19,100.0,0.0,0.0,0.0,0.0
2024-06-22 12:50:20,99.0,1.0,0.0,0.0,0.0
2024-06-22 12:50:21,98.0,2.0,0.0,0.0,0.0
2024-06-22 12:50:22,100.0,0.0,0.0,0.0,0.0
2024-06-22 12:50:23,99.0,1.0,0.0,0.0,0.0
2024-06-22 12:50:24,100.0,0.0,0.0,0.0,0.0
2024-06-22 12:50:25,100.0,0.0,0.0,0.0,0.0
2024-06-22 12:50:26,99.0,1.0,0.0,0.0,0.0
2024-06-22 12:50:27,99.0,1.0,0.0,0.0,0.0
2024-06-22 12:50:28,100.0,0.0,0.0,0.0,0.0
2024-06-22 12:50:29,100.0,0.0,0.0,0.0,0.0
2024-06-22 12:50:30,100.0,0.0,0.0,0.0,0.0
2024-06-22 12:50:31,98.0,2.0,0.0,0.0,0.0
2024-06-22 12:50:32,100.0,0.0,0.0,0.0,0.0
2024-06-22 12:50:33,100.0,0.0,0.0,0.0,0.0
2024-06-22 12:50:34,100.0,0.0,0.0,0.0,0.0
2024-06-22 12:50:35,100.0,0.0,0.0,0.0,0.0
2024-06-22 12:50:36,100.0,0.0,0.0,0.0,0.0
2024-06-22 12:50:37,98.0,2.0,0.0,0.0,0.0
2024-06-22 12:50:38,100.0,0.0,0.0,0.0,0.0
2024-06-22 12:50:39,100.0,0.0,0.0,0.0,0.0
2024-06-22 12:50:40,100.0,0.0,0.0,0.0,0.0
2024-06-22 12:50:41,100.0,0.0,0.0,0.0,0.0
2024-06-22 12:50:42,98.0,2.0,0.0,0.0,0.0
2024-06-22 12:50:43,99.0,1.0,0.0,0.0,0.0
2024-06-22 12:50:44,100.0,0.0,0.0,0.0,0.0
2024-06-22 12:50:45,100.0,0.0,0.0,0.0,0.0
2024-06-22 12:50:46,100.0,0.0,0.0,0.0,0.0
2024-06-22 12:50:47,99.0,1.0,0.0,0.0,0.0
2024-06-22 12:50:48,98.0,2.0,0.0,0.0,0.0
2024-06-22 12:50:49,100.0,0.0,0.0,0.0,0.0
2024-06-22 12:50:50,100.0,0.0,0.0,0.0,0.0
2024-06-22 12:50:51,100.0,0.0,0.0,0.0,0.0
2024-06-22 12:50:52,100.0,0.0,0.0,0.0,0.0
2024-06-22 12:50:53,99.0,1.0,0.0,0.0,0.0
2024-06-22 12:50:54,99.0,1.0,0.0,0.0,0.0
2024-06-22 12:50:55,100.0,0.0,0.0,0.0,0.0
2024-06-22 12:50:56,100.0,0.0,0.0,0.0,0.0
2024-06-22 12:50:57,100.0,0.0,0.0,0.0,0.0
