CPU 8 ubuntu,User%,Sys%,Wait%,Idle%,Steal%
2024-06-22 12:49:39,3.3,3.3,0.0,93.5,0.0
2024-06-22 12:49:40,16.0,3.0,0.0,81.0,0.0
2024-06-22 12:49:41,96.0,3.0,0.0,1.0,0.0
2024-06-22 12:49:42,97.0,3.0,0.0,0.0,0.0
2024-06-22 12:49:43,95.0,3.0,1.0,1.0,0.0
2024-06-22 12:49:44,98.0,1.0,0.0,1.0,0.0
2024-06-22 12:49:45,98.0,0.0,0.0,2.0,0.0
2024-06-22 12:49:46,97.0,2.0,0.0,1.0,0.0
2024-06-22 12:49:47,95.0,3.0,0.0,2.0,0.0
2024-06-22 12:49:48,95.0,4.0,0.0,1.0,0.0
2024-06-22 12:49:49,96.0,2.0,0.0,2.0,0.0
2024-06-22 12:49:50,97.0,2.0,0.0,1.0,0.0
2024-06-22 12:49:51,95.0,3.0,0.0,2.0,0.0
2024-06-22 12:49:52,96.0,2.0,0.0,2.0,0.0
2024-06-22 12:49:53,96.0,3.0,0.0,1.0,0.0
2024-06-22 12:49:54,98.0,1.0,0.0,1.0,0.0
2024-06-22 12:49:55,97.0,1.0,0.0,2.0,0.0
2024-06-22 12:49:56,97.0,2.0,0.0,1.0,0.0
2024-06-22 12:49:57,97.0,1.0,0.0,2.0,0.0
2024-06-22 12:49:58,97.0,2.0,0.0,1.0,0.0
2024-06-22 12:49:59,96.0,2.0,0.0,2.0,0.0
2024-06-22 12:50:00,98.0,1.0,0.0,1.0,0.0
2024-06-22 12:50:01,96.1,2.0,0.0,2.0,0.0
2024-06-22 12:50:02,98.0,1.0,0.0,1.0,0.0
2024-06-22 12:50:03,96.0,2.0,0.0,2.0,0.0
2024-06-22 12:50:04,97.0,2.0,0.0,1.0,0.0
2024-06-22 12:50:05,96.1,2.0,0.0,2.0,0.0
2024-06-22 12:50:06,97.0,2.0,0.0,1.0,0.0
2024-06-22 12:50:07,95.0,3.0,0.0,2.0,0.0
2024-06-22 12:50:08,94.0,5.0,0.0,1.0,0.0
2024-06-22 12:50:09,95.0,3.0,0.0,2.0,0.0
2024-06-22 12:50:10,98.0,1.0,0.0,1.0,0.0
2024-06-22 12:50:11,94.1,4.0,0.0,2.0,0.0
2024-06-22 12:50:12,96.0,2.0,0.0,2.0,0.0
2024-06-22 12:50:13,95.0,4.0,0.0,1.0,0.0
2024-06-22 12:50:14,96.0,2.0,0.0,2.0,0.0
2024-06-22 12:50:15,96.0,3.0,0.0,1.0,0.0
2024-06-22 12:50:16,94.9,3.0,0.0,2.0,0.0
2024-06-22 12:50:17,94.1,5.0,0.0,1.0,0.0
2024-06-22 12:50:18,95.0,3.0,0.0,2.0,0.0
2024-06-22 12:50:19,94.0,4.0,1.0,1.0,0.0
2024-06-22 12:50:20,97.0,1.0,0.0,2.0,0.0
2024-06-22 12:50:21,97.0,2.0,0.0,1.0,0.0
2024-06-22 12:50:22,97.0,1.0,0.0,2.0,0.0
2024-06-22 12:50:23,97.0,2.0,0.0,1.0,0.0
2024-06-22 12:50:24,96.0,3.0,0.0,1.0,0.0
2024-06-22 12:50:25,96.0,2.0,0.0,2.0,0.0
2024-06-22 12:50:26,97.0,2.0,0.0,1.0,0.0
2024-06-22 12:50:27,97.0,1.0,0.0,2.0,0.0
2024-06-22 12:50:28,96.0,2.0,0.0,2.0,0.0
2024-06-22 12:50:29,98.0,1.0,0.0,1.0,0.0
2024-06-22 12:50:30,96.0,2.0,0.0,2.0,0.0
2024-06-22 12:50:31,95.0,4.0,0.0,1.0,0.0
2024-06-22 12:50:32,96.0,2.0,0.0,2.0,0.0
