CPU Total ubuntu,User%,Sys%,Wait%,Idle%,Steal%,Busy,CPUs
2024-03-26 16:18:49,49.6,0.8,0.0,49.6,0.0,,8
2024-03-26 16:18:51,49.4,1.0,0.0,49.6,0.0,,8
2024-03-26 16:18:53,49.6,0.9,0.1,49.4,0.0,,8
2024-03-26 16:18:55,49.4,1.1,0.0,49.5,0.0,,8
2024-03-26 16:18:57,49.4,1.1,0.1,49.4,0.0,,8
2024-03-26 16:18:59,49.6,0.8,0.0,49.7,0.0,,8
2024-03-26 16:19:01,49.4,1.1,0.0,49.6,0.0,,8
2024-03-26 16:19:03,49.5,0.9,0.0,49.7,0.0,,8
2024-03-26 16:19:05,49.4,1.1,0.0,49.6,0.0,,8
2024-03-26 16:19:07,49.4,1.1,0.1,49.4,0.0,,8
2024-03-26 16:19:09,49.3,0.9,0.0,49.7,0.0,,8
2024-03-26 16:19:11,49.8,0.9,0.0,49.4,0.0,,8
2024-03-26 16:19:13,49.3,1.1,0.1,49.6,0.0,,8
2024-03-26 16:19:15,49.4,1.1,0.0,49.5,0.0,,8
2024-03-26 16:19:17,49.8,0.5,0.0,49.7,0.0,,8
2024-03-26 16:19:19,49.9,0.3,0.1,49.7,0.0,,8
2024-03-26 16:19:21,49.7,0.9,0.0,49.4,0.0,,8
2024-03-26 16:19:23,49.8,0.8,0.0,49.5,0.0,,8
2024-03-26 16:19:25,49.6,0.8,0.0,49.7,0.0,,8
2024-03-26 16:19:27,49.5,1.1,0.0,49.4,0.0,,8
2024-03-26 16:19:29,49.4,1.1,0.1,49.4,0.0,,8
2024-03-26 16:19:31,49.5,0.9,0.0,49.6,0.0,,8
2024-03-26 16:19:33,49.6,0.9,0.0,49.5,0.0,,8
2024-03-26 16:19:35,49.5,0.9,0.1,49.5,0.0,,8
2024-03-26 16:19:37,49.5,1.0,0.0,49.5,0.0,,8
2024-03-26 16:19:39,49.4,1.0,0.0,49.6,0.0,,8
2024-03-26 16:19:41,49.5,0.8,0.0,49.7,0.0,,8
2024-03-26 16:19:43,49.5,0.9,0.0,49.6,0.0,,8
2024-03-26 16:19:45,49.2,1.0,0.1,49.7,0.0,,8
2024-03-26 16:19:47,49.2,1.3,0.0,49.5,0.0,,8
2024-03-26 16:19:49,49.7,0.8,0.1,49.5,0.0,,8
2024-03-26 16:19:51,49.3,1.1,0.0,49.5,0.0,,8
2024-03-26 16:19:53,49.6,0.8,0.0,49.6,0.0,,8
2024-03-26 16:19:55,49.6,0.8,0.1,49.6,0.0,,8
2024-03-26 16:19:57,49.3,1.1,0.0,49.6,0.0,,8
2024-03-26 16:19:59,49.4,1.0,0.0,49.6,0.0,,8
2024-03-26 16:20:01,49.7,0.8,0.0,49.5,0.0,,8
2024-03-26 16:20:03,49.3,1.1,0.0,49.7,0.0,,8
2024-03-26 16:20:05,49.2,1.1,0.1,49.6,0.0,,8
2024-03-26 16:20:07,49.7,0.8,0.0,49.6,0.0,,8
2024-03-26 16:20:09,49.6,0.8,0.0,49.7,0.0,,8
2024-03-26 16:20:11,49.8,0.8,0.1,49.3,0.0,,8
2024-03-26 16:20:13,50.1,0.1,0.0,49.8,0.0,,8
2024-03-26 16:20:15,50.0,0.7,0.0,49.3,0.0,,8
2024-03-26 16:20:17,49.7,0.7,0.0,49.7,0.0,,8
2024-03-26 16:20:19,49.3,1.1,0.0,49.5,0.0,,8
2024-03-26 16:20:21,49.7,0.7,0.1,49.6,0.0,,8
2024-03-26 16:20:23,49.5,0.9,0.0,49.6,0.0,,8
2024-03-26 16:20:25,49.3,1.1,0.0,49.6,0.0,,8
2024-03-26 16:20:27,49.4,1.0,0.1,49.5,0.0,,8
2024-03-26 16:20:29,49.6,0.9,0.0,49.5,0.0,,8
2024-03-26 16:20:31,49.6,0.7,0.1,49.7,0.0,,8
2024-03-26 16:20:33,49.7,0.9,0.0,49.5,0.0,,8
2024-03-26 16:20:35,49.5,0.9,0.0,49.6,0.0,,8
2024-03-26 16:20:37,49.3,1.1,0.0,49.6,0.0,,8
2024-03-26 16:20:39,49.7,0.8,0.0,49.5,0.0,,8
2024-03-26 16:20:41,49.4,1.1,0.1,49.5,0.0,,8
2024-03-26 16:20:43,49.5,0.9,0.0,49.6,0.0,,8
2024-03-26 16:20:45,49.7,0.8,0.0,49.5,0.0,,8
2024-03-26 16:20:47,49.3,1.1,0.1,49.5,0.0,,8
2024-03-26 16:20:49,49.3,1.0,0.0,49.7,0.0,,8
2024-03-26 16:20:51,49.6,0.9,0.0,49.4,0.0,,8
2024-03-26 16:20:53,49.3,0.9,0.0,49.7,0.0,,8
2024-03-26 16:20:55,49.4,1.1,0.0,49.5,0.0,,8
2024-03-26 16:20:57,49.5,0.9,0.1,49.5,0.0,,8
2024-03-26 16:20:59,49.4,0.9,0.0,49.6,0.0,,8
2024-03-26 16:21:01,49.2,1.1,0.0,49.7,0.0,,8
2024-03-26 16:21:03,49.5,0.9,0.1,49.5,0.0,,8
2024-03-26 16:21:05,49.5,0.9,0.0,49.6,0.0,,8
2024-03-26 16:21:07,50.0,0.2,0.1,49.7,0.0,,8
2024-03-26 16:21:09,50.2,0.4,0.0,49.4,0.0,,8
2024-03-26 16:21:11,49.7,0.8,0.0,49.6,0.0,,8
2024-03-26 16:21:13,49.4,1.1,0.1,49.4,0.0,,8
2024-03-26 16:21:15,49.5,0.8,0.0,49.7,0.0,,8
2024-03-26 16:21:17,49.4,0.9,0.0,49.7,0.0,,8
2024-03-26 16:21:19,49.6,0.6,0.1,49.7,0.0,,8
2024-03-26 16:21:21,49.2,1.2,0.0,49.5,0.0,,8
2024-03-26 16:21:23,49.5,1.0,0.0,49.5,0.0,,8
2024-03-26 16:21:25,49.6,0.8,0.0,49.6,0.0,,8
2024-03-26 16:21:28,49.7,0.8,0.0,49.6,0.0,,8
2024-03-26 16:21:30,49.4,0.9,0.1,49.6,0.0,,8
2024-03-26 16:21:32,49.5,0.9,0.0,49.6,0.0,,8
2024-03-26 16:21:34,49.2,1.1,0.0,49.6,0.0,,8
2024-03-26 16:21:36,49.5,0.9,0.1,49.6,0.0,,8
2024-03-26 16:21:38,49.3,1.0,0.0,49.7,0.0,,8
2024-03-26 16:21:40,49.7,0.6,0.0,49.7,0.0,,8
2024-03-26 16:21:42,49.3,1.2,0.1,49.4,0.0,,8
2024-03-26 16:21:44,49.4,1.1,0.0,49.6,0.0,,8
2024-03-26 16:21:46,49.7,0.9,0.0,49.4,0.0,,8
2024-03-26 16:21:48,49.8,0.7,0.0,49.5,0.0,,8
2024-03-26 16:21:50,49.3,1.2,0.0,49.5,0.0,,8
2024-03-26 16:21:52,49.7,0.7,0.1,49.6,0.0,,8
2024-03-26 16:21:54,49.7,0.8,0.0,49.5,0.0,,8
2024-03-26 16:21:56,49.7,0.7,0.0,49.6,0.0,,8
2024-03-26 16:21:58,49.1,1.3,0.0,49.6,0.0,,8
2024-03-26 16:22:00,49.7,0.9,0.0,49.4,0.0,,8
2024-03-26 16:22:02,49.9,0.4,0.0,49.7,0.0,,8
2024-03-26 16:22:04,50.0,0.2,0.1,49.7,0.0,,8
2024-03-26 16:22:06,49.8,1.1,0.0,49.1,0.0,,8
2024-03-26 16:22:08,49.5,0.9,0.1,49.6,0.0,,8
2024-03-26 16:22:10,49.6,1.0,0.0,49.4,0.0,,8
2024-03-26 16:22:12,49.2,1.3,0.0,49.5,0.0,,8
2024-03-26 16:22:14,49.5,1.1,0.0,49.4,0.0,,8
2024-03-26 16:22:16,49.7,0.8,0.0,49.5,0.0,,8
2024-03-26 16:22:18,49.5,0.9,0.1,49.4,0.0,,8
2024-03-26 16:22:20,49.7,0.7,0.0,49.6,0.0,,8
2024-03-26 16:22:22,49.6,0.9,0.0,49.6,0.0,,8
2024-03-26 16:22:24,49.3,0.9,0.0,49.7,0.0,,8
2024-03-26 16:22:26,49.5,0.9,0.0,49.7,0.0,,8
2024-03-26 16:22:28,49.4,0.9,0.0,49.7,0.0,,8
2024-03-26 16:22:30,49.6,0.7,0.1,49.6,0.0,,8
2024-03-26 16:22:32,49.4,1.1,0.0,49.6,0.0,,8
2024-03-26 16:22:34,49.5,0.8,0.1,49.7,0.0,,8
2024-03-26 16:22:36,49.6,0.7,0.0,49.7,0.0,,8
2024-03-26 16:22:38,49.5,0.9,0.0,49.6,0.0,,8
2024-03-26 16:22:40,49.4,0.9,0.0,49.7,0.0,,8
2024-03-26 16:22:42,49.4,0.9,0.0,49.7,0.0,,8
2024-03-26 16:22:44,49.4,1.0,0.0,49.6,0.0,,8
2024-03-26 16:22:46,49.6,0.7,0.1,49.6,0.0,,8
2024-03-26 16:22:48,49.5,0.8,0.0,49.7,0.0,,8
2024-03-26 16:22:50,49.3,1.1,0.1,49.6,0.0,,8
2024-03-26 16:22:52,49.7,0.6,0.0,49.7,0.0,,8
2024-03-26 16:22:54,49.6,0.8,0.0,49.7,0.0,,8
2024-03-26 16:22:56,49.7,0.6,0.1,49.6,0.0,,8
2024-03-26 16:22:58,50.1,0.1,0.0,49.8,0.0,,8
2024-03-26 16:23:00,49.8,0.8,0.0,49.4,0.0,,8
2024-03-26 16:23:02,49.8,0.6,0.0,49.6,0.0,,8
2024-03-26 16:23:04,49.6,0.8,0.0,49.7,0.0,,8
2024-03-26 16:23:06,49.5,0.9,0.1,49.6,0.0,,8
2024-03-26 16:23:08,49.3,1.1,0.0,49.6,0.0,,8
2024-03-26 16:23:10,49.7,0.8,0.0,49.5,0.0,,8
2024-03-26 16:23:12,49.5,0.9,0.1,49.6,0.0,,8
2024-03-26 16:23:14,49.7,0.7,0.0,49.7,0.0,,8
2024-03-26 16:23:16,49.6,0.8,0.0,49.6,0.0,,8
2024-03-26 16:23:18,49.3,1.0,0.1,49.6,0.0,,8
2024-03-26 16:23:20,49.7,0.7,0.0,49.6,0.0,,8
2024-03-26 16:23:22,49.2,1.1,0.1,49.6,0.0,,8
2024-03-26 16:23:24,49.5,0.9,0.0,49.7,0.0,,8
