Memory MB raspberrypi,memtotal,hightotal,lowtotal,swaptotal,memfree,highfree,lowfree,swapfree,memshared,cached,active,bigfree,buffers,swapcached,inactive
2024-03-26 16:15:08,4045.2,-0.0,-0.0,100.0,893.2,-0.0,-0.0,100.0,20.9,2297.3,2669.3,-1.0,38.9,0.0,353.6
2024-03-26 16:15:10,4045.2,-0.0,-0.0,100.0,893.2,-0.0,-0.0,100.0,20.9,2297.2,2669.3,-1.0,38.9,0.0,353.6
2024-03-26 16:15:12,4045.2,-0.0,-0.0,100.0,893.2,-0.0,-0.0,100.0,20.9,2297.3,2669.3,-1.0,38.9,0.0,353.6
2024-03-26 16:15:14,4045.2,-0.0,-0.0,100.0,893.2,-0.0,-0.0,100.0,20.9,2297.3,2669.3,-1.0,38.9,0.0,353.6
2024-03-26 16:15:16,4045.2,-0.0,-0.0,100.0,893.2,-0.0,-0.0,100.0,20.9,2297.2,2669.3,-1.0,38.9,0.0,353.6
2024-03-26 16:15:18,4045.2,-0.0,-0.0,100.0,893.0,-0.0,-0.0,100.0,20.9,2297.3,2669.3,-1.0,38.9,0.0,353.6
2024-03-26 16:15:20,4045.2,-0.0,-0.0,100.0,893.0,-0.0,-0.0,100.0,20.9,2297.3,2669.3,-1.0,38.9,0.0,353.6
2024-03-26 16:15:22,4045.2,-0.0,-0.0,100.0,893.0,-0.0,-0.0,100.0,20.9,2297.2,2669.3,-1.0,39.0,0.0,353.6
2024-03-26 16:15:24,4045.2,-0.0,-0.0,100.0,893.0,-0.0,-0.0,100.0,20.9,2297.3,2669.3,-1.0,39.0,0.0,353.6
2024-03-26 16:15:26,4045.2,-0.0,-0.0,100.0,893.0,-0.0,-0.0,100.0,20.9,2297.3,2669.3,-1.0,39.0,0.0,353.6
2024-03-26 16:15:28,4045.2,-0.0,-0.0,100.0,893.0,-0.0,-0.0,100.0,20.9,2297.2,2669.3,-1.0,39.0,0.0,353.6
2024-03-26 16:15:30,4045.2,-0.0,-0.0,100.0,893.0,-0.0,-0.0,100.0,20.9,2297.3,2669.3,-1.0,39.0,0.0,353.6
2024-03-26 16:15:32,4045.2,-0.0,-0.0,100.0,893.0,-0.0,-0.0,100.0,20.9,2297.3,2669.3,-1.0,39.0,0.0,353.6
2024-03-26 16:15:34,4045.2,-0.0,-0.0,100.0,893.0,-0.0,-0.0,100.0,20.9,2297.3,2669.3,-1.0,39.0,0.0,353.6
2024-03-26 16:15:36,4045.2,-0.0,-0.0,100.0,893.0,-0.0,-0.0,100.0,20.9,2297.3,2669.3,-1.0,39.0,0.0,353.7
2024-03-26 16:15:38,4045.2,-0.0,-0.0,100.0,893.0,-0.0,-0.0,100.0,20.9,2297.3,2669.3,-1.0,39.0,0.0,353.7
2024-03-26 16:15:40,4045.2,-0.0,-0.0,100.0,893.0,-0.0,-0.0,100.0,20.9,2297.3,2669.3,-1.0,39.0,0.0,353.7
2024-03-26 16:15:42,4045.2,-0.0,-0.0,100.0,893.0,-0.0,-0.0,100.0,20.9,2297.3,2669.3,-1.0,39.0,0.0,353.7
2024-03-26 16:15:44,4045.2,-0.0,-0.0,100.0,893.0,-0.0,-0.0,100.0,20.9,2297.3,2669.3,-1.0,39.0,0.0,353.7
2024-03-26 16:15:46,4045.2,-0.0,-0.0,100.0,893.0,-0.0,-0.0,100.0,20.9,2297.3,2669.3,-1.0,39.0,0.0,353.7
2024-03-26 16:15:48,4045.2,-0.0,-0.0,100.0,893.0,-0.0,-0.0,100.0,20.9,2297.3,2669.3,-1.0,39.0,0.0,353.7
2024-03-26 16:15:50,4045.2,-0.0,-0.0,100.0,893.0,-0.0,-0.0,100.0,20.9,2297.3,2669.3,-1.0,39.0,0.0,353.7
2024-03-26 16:15:52,4045.2,-0.0,-0.0,100.0,893.0,-0.0,-0.0,100.0,20.9,2297.3,2669.3,-1.0,39.0,0.0,353.7
2024-03-26 16:15:54,4045.2,-0.0,-0.0,100.0,893.0,-0.0,-0.0,100.0,20.9,2297.3,2669.3,-1.0,39.0,0.0,353.7
2024-03-26 16:15:56,4045.2,-0.0,-0.0,100.0,893.0,-0.0,-0.0,100.0,20.9,2297.3,2669.3,-1.0,39.0,0.0,353.7
2024-03-26 16:15:58,4045.2,-0.0,-0.0,100.0,893.0,-0.0,-0.0,100.0,20.9,2297.3,2669.3,-1.0,39.0,0.0,353.7
2024-03-26 16:16:00,4045.2,-0.0,-0.0,100.0,892.7,-0.0,-0.0,100.0,20.9,2297.3,2669.3,-1.0,39.0,0.0,353.7
2024-03-26 16:16:02,4045.2,-0.0,-0.0,100.0,892.7,-0.0,-0.0,100.0,20.9,2297.3,2669.3,-1.0,39.0,0.0,353.7
2024-03-26 16:16:04,4045.2,-0.0,-0.0,100.0,892.7,-0.0,-0.0,100.0,20.9,2297.3,2669.3,-1.0,39.1,0.0,353.7
2024-03-26 16:16:06,4045.2,-0.0,-0.0,100.0,892.7,-0.0,-0.0,100.0,20.9,2297.3,2669.3,-1.0,39.1,0.0,353.7
2024-03-26 16:16:08,4045.2,-0.0,-0.0,100.0,892.7,-0.0,-0.0,100.0,20.9,2297.3,2669.3,-1.0,39.1,0.0,353.7
2024-03-26 16:16:10,4045.2,-0.0,-0.0,100.0,892.7,-0.0,-0.0,100.0,20.9,2297.3,2669.3,-1.0,39.1,0.0,353.7
2024-03-26 16:16:12,4045.2,-0.0,-0.0,100.0,892.7,-0.0,-0.0,100.0,20.9,2297.3,2669.3,-1.0,39.1,0.0,353.7
2024-03-26 16:16:14,4045.2,-0.0,-0.0,100.0,892.7,-0.0,-0.0,100.0,20.9,2297.3,2669.3,-1.0,39.1,0.0,353.7
2024-03-26 16:16:16,4045.2,-0.0,-0.0,100.0,892.7,-0.0,-0.0,100.0,20.9,2297.3,2669.3,-1.0,39.1,0.0,353.7
2024-03-26 16:16:18,4045.2,-0.0,-0.0,100.0,892.7,-0.0,-0.0,100.0,20.9,2297.3,2669.3,-1.0,39.1,0.0,353.7
2024-03-26 16:16:20,4045.2,-0.0,-0.0,100.0,892.7,-0.0,-0.0,100.0,20.9,2297.3,2669.3,-1.0,39.1,0.0,353.7
2024-03-26 16:16:22,4045.2,-0.0,-0.0,100.0,892.7,-0.0,-0.0,100.0,20.9,2297.3,2669.3,-1.0,39.1,0.0,353.7
2024-03-26 16:16:24,4045.2,-0.0,-0.0,100.0,892.7,-0.0,-0.0,100.0,20.9,2297.3,2669.3,-1.0,39.1,0.0,353.8
2024-03-26 16:16:26,4045.2,-0.0,-0.0,100.0,892.7,-0.0,-0.0,100.0,20.9,2297.3,2669.3,-1.0,39.1,0.0,353.8
2024-03-26 16:16:28,4045.2,-0.0,-0.0,100.0,892.7,-0.0,-0.0,100.0,20.9,2297.3,2669.3,-1.0,39.1,0.0,353.8
2024-03-26 16:16:30,4045.2,-0.0,-0.0,100.0,892.7,-0.0,-0.0,100.0,20.9,2297.3,2669.3,-1.0,39.1,0.0,353.8
2024-03-26 16:16:32,4045.2,-0.0,-0.0,100.0,892.5,-0.0,-0.0,100.0,20.9,2297.3,2669.3,-1.0,39.1,0.0,353.8
2024-03-26 16:16:34,4045.2,-0.0,-0.0,100.0,892.5,-0.0,-0.0,100.0,20.9,2297.3,2669.3,-1.0,39.1,0.0,353.8
2024-03-26 16:16:36,4045.2,-0.0,-0.0,100.0,892.5,-0.0,-0.0,100.0,20.9,2297.3,2669.3,-1.0,39.1,0.0,353.8
2024-03-26 16:16:38,4045.2,-0.0,-0.0,100.0,892.5,-0.0,-0.0,100.0,20.9,2297.3,2669.3,-1.0,39.1,0.0,353.8
2024-03-26 16:16:40,4045.2,-0.0,-0.0,100.0,892.5,-0.0,-0.0,100.0,20.9,2297.3,2669.3,-1.0,39.1,0.0,353.8
2024-03-26 16:16:42,4045.2,-0.0,-0.0,100.0,892.5,-0.0,-0.0,100.0,20.9,2297.3,2669.3,-1.0,39.1,0.0,353.8
2024-03-26 16:16:44,4045.2,-0.0,-0.0,100.0,892.5,-0.0,-0.0,100.0,20.9,2297.3,2669.3,-1.0,39.1,0.0,353.8
2024-03-26 16:16:46,4045.2,-0.0,-0.0,100.0,892.5,-0.0,-0.0,100.0,20.9,2297.3,2669.3,-1.0,39.2,0.0,353.8
2024-03-26 16:16:48,4045.2,-0.0,-0.0,100.0,892.5,-0.0,-0.0,100.0,20.9,2297.3,2669.3,-1.0,39.2,0.0,353.8
2024-03-26 16:16:50,4045.2,-0.0,-0.0,100.0,892.5,-0.0,-0.0,100.0,20.9,2297.3,2669.3,-1.0,39.2,0.0,353.8
2024-03-26 16:16:52,4045.2,-0.0,-0.0,100.0,892.5,-0.0,-0.0,100.0,20.9,2297.3,2669.3,-1.0,39.2,0.0,353.8
2024-03-26 16:16:54,4045.2,-0.0,-0.0,100.0,892.5,-0.0,-0.0,100.0,20.9,2297.3,2669.3,-1.0,39.2,0.0,353.8
2024-03-26 16:16:56,4045.2,-0.0,-0.0,100.0,892.5,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.2,0.0,353.9
2024-03-26 16:16:58,4045.2,-0.0,-0.0,100.0,892.5,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.2,0.0,353.9
2024-03-26 16:17:00,4045.2,-0.0,-0.0,100.0,892.5,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.2,0.0,353.9
2024-03-26 16:17:02,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.2,0.0,354.0
2024-03-26 16:17:04,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.2,0.0,354.0
2024-03-26 16:17:06,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.2,0.0,354.0
2024-03-26 16:17:08,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.2,0.0,354.0
2024-03-26 16:17:10,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.2,0.0,354.0
2024-03-26 16:17:12,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.2,0.0,354.0
2024-03-26 16:17:14,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.2,0.0,354.0
2024-03-26 16:17:16,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.2,0.0,354.0
2024-03-26 16:17:18,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.2,0.0,354.0
2024-03-26 16:17:20,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.2,0.0,354.0
2024-03-26 16:17:22,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.2,0.0,354.0
2024-03-26 16:17:24,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.2,0.0,354.0
2024-03-26 16:17:26,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.2,0.0,354.0
2024-03-26 16:17:28,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.2,0.0,354.0
2024-03-26 16:17:30,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.3,0.0,354.0
2024-03-26 16:17:32,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.3,0.0,354.0
2024-03-26 16:17:34,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.3,0.0,354.0
2024-03-26 16:17:36,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.3,0.0,354.0
2024-03-26 16:17:38,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.3,0.0,354.0
2024-03-26 16:17:40,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.3,0.0,354.0
2024-03-26 16:17:42,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.3,0.0,354.0
2024-03-26 16:17:44,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.3,0.0,354.0
2024-03-26 16:17:46,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.3,0.0,354.0
2024-03-26 16:17:48,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.3,0.0,354.0
2024-03-26 16:17:50,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.3,0.0,354.0
2024-03-26 16:17:52,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.3,0.0,354.0
2024-03-26 16:17:54,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.3,0.0,354.0
2024-03-26 16:17:56,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.3,0.0,354.0
2024-03-26 16:17:58,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.3,0.0,354.0
2024-03-26 16:18:00,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.3,0.0,354.0
2024-03-26 16:18:02,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.3,0.0,354.0
2024-03-26 16:18:04,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.3,0.0,354.0
2024-03-26 16:18:06,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.4,0.0,354.0
2024-03-26 16:18:08,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.4,0.0,354.0
2024-03-26 16:18:10,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.4,0.0,354.0
2024-03-26 16:18:12,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.4,0.0,354.0
2024-03-26 16:18:14,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.4,0.0,354.0
2024-03-26 16:18:16,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.4,0.0,354.0
2024-03-26 16:18:18,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.4,0.0,354.0
2024-03-26 16:18:20,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.4,0.0,354.0
2024-03-26 16:18:22,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.4,0.0,354.0
2024-03-26 16:18:24,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.4,0.0,354.2
2024-03-26 16:18:26,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.4,0.0,354.2
2024-03-26 16:18:28,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.4,0.0,354.2
2024-03-26 16:18:30,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.4,0.0,354.2
2024-03-26 16:18:32,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.4,0.0,354.2
2024-03-26 16:18:34,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.4,0.0,354.2
2024-03-26 16:18:36,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.4,0.0,354.2
2024-03-26 16:18:38,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.4,0.0,354.2
2024-03-26 16:18:40,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.4,0.0,354.2
2024-03-26 16:18:42,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.4,0.0,354.2
2024-03-26 16:18:44,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.4,0.0,354.2
2024-03-26 16:18:46,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.4,0.0,354.2
2024-03-26 16:18:48,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.5,0.0,354.2
2024-03-26 16:18:50,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.5,0.0,354.2
2024-03-26 16:18:52,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.5,0.0,354.2
2024-03-26 16:18:54,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.5,0.0,354.2
2024-03-26 16:18:56,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.5,0.0,354.2
2024-03-26 16:18:58,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.5,0.0,354.2
2024-03-26 16:19:00,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.5,0.0,354.2
2024-03-26 16:19:02,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.5,0.0,354.2
2024-03-26 16:19:04,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.5,0.0,354.2
2024-03-26 16:19:06,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.5,0.0,354.2
2024-03-26 16:19:08,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.5,0.0,354.2
2024-03-26 16:19:10,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.5,0.0,354.2
2024-03-26 16:19:12,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.5,0.0,354.2
2024-03-26 16:19:14,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.5,0.0,354.2
2024-03-26 16:19:16,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.5,0.0,354.2
2024-03-26 16:19:18,4045.2,-0.0,-0.0,100.0,890.6,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.5,0.0,354.2
2024-03-26 16:19:20,4045.2,-0.0,-0.0,100.0,890.4,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.5,0.0,354.3
2024-03-26 16:19:22,4045.2,-0.0,-0.0,100.0,890.4,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.5,0.0,354.3
2024-03-26 16:19:24,4045.2,-0.0,-0.0,100.0,890.4,-0.0,-0.0,100.0,20.9,2297.3,2669.5,-1.0,39.5,0.0,354.3
