CPU 1 raspberrypi,User%,Sys%,Wait%,Idle%,Steal%
2024-05-11 17:15:50,30.0,0.0,70.0,0.0,0.0
2024-05-11 17:15:51,11.0,1.0,87.0,1.0,0.0
2024-05-11 17:15:52,2.0,0.0,97.0,1.0,0.0
2024-05-11 17:15:53,4.0,1.0,77.0,18.0,0.0
2024-05-11 17:15:54,4.0,0.0,90.9,5.1,0.0
2024-05-11 17:15:55,3.0,1.0,96.0,0.0,0.0
2024-05-11 17:15:56,26.5,0.0,72.5,1.0,0.0
2024-05-11 17:15:57,29.3,2.0,68.7,0.0,0.0
2024-05-11 17:15:58,19.4,1.0,78.6,1.0,0.0
2024-05-11 17:15:59,11.0,0.0,88.0,1.0,0.0
2024-05-11 17:16:00,6.1,0.0,91.9,2.0,0.0
2024-05-11 17:16:01,20.0,0.0,80.0,0.0,0.0
2024-05-11 17:16:02,9.0,0.0,91.0,0.0,0.0
2024-05-11 17:16:03,4.0,1.0,92.9,2.0,0.0
2024-05-11 17:16:04,7.9,1.0,87.1,4.0,0.0
2024-05-11 17:16:05,2.0,0.0,97.0,1.0,0.0
2024-05-11 17:16:06,2.7,0.9,94.6,1.8,0.0
2024-05-11 17:16:07,1.0,1.0,97.0,1.0,0.0
2024-05-11 17:16:08,3.0,0.0,62.6,34.3,0.0
2024-05-11 17:16:09,3.0,1.0,66.0,30.0,0.0
2024-05-11 17:16:10,7.1,0.0,92.9,0.0,0.0
2024-05-11 17:16:11,9.1,0.0,89.9,1.0,0.0
2024-05-11 17:16:12,3.0,0.0,97.0,0.0,0.0
2024-05-11 17:16:13,5.1,0.0,88.9,6.1,0.0
2024-05-11 17:16:14,5.0,1.0,93.0,1.0,0.0
2024-05-11 17:16:15,3.0,5.0,88.0,4.0,0.0
2024-05-11 17:16:16,8.9,1.0,89.1,1.0,0.0
2024-05-11 17:16:17,6.1,1.0,89.9,3.0,0.0
2024-05-11 17:16:18,6.8,0.0,92.2,1.0,0.0
2024-05-11 17:16:19,5.0,1.0,93.1,1.0,0.0
2024-05-11 17:16:20,2.0,2.0,96.0,0.0,0.0
2024-05-11 17:16:21,0.0,1.0,35.0,64.0,0.0
2024-05-11 17:16:22,0.0,0.0,40.4,59.6,0.0
2024-05-11 17:16:23,7.1,1.0,9.2,82.7,0.0
2024-05-11 17:16:24,12.0,0.0,86.0,2.0,0.0
2024-05-11 17:16:25,9.2,1.0,87.8,2.0,0.0
2024-05-11 17:16:26,10.9,0.0,89.1,0.0,0.0
2024-05-11 17:16:27,12.9,1.0,83.2,3.0,0.0
