CPU 3 raspberrypi,User%,Sys%,Wait%,Idle%,Steal%
2024-04-02 15:11:34,0.9,2.7,0.9,95.5,0.0
2024-04-02 15:11:35,83.0,17.0,0.0,0.0,0.0
2024-04-02 15:11:36,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:11:37,99.0,1.0,0.0,0.0,0.0
2024-04-02 15:11:38,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:11:39,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:11:40,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:11:41,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:11:42,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:11:43,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:11:44,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:11:45,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:11:46,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:11:47,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:11:48,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:11:49,99.0,1.0,0.0,0.0,0.0
2024-04-02 15:11:50,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:11:51,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:11:52,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:11:53,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:11:54,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:11:55,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:11:56,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:11:57,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:11:58,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:11:59,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:12:00,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:12:01,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:12:02,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:12:03,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:12:04,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:12:05,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:12:06,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:12:07,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:12:08,99.0,1.0,0.0,0.0,0.0
2024-04-02 15:12:09,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:12:10,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:12:11,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:12:12,99.0,1.0,0.0,0.0,0.0
2024-04-02 15:12:13,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:12:14,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:12:15,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:12:16,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:12:17,99.0,1.0,0.0,0.0,0.0
2024-04-02 15:12:18,99.0,1.0,0.0,0.0,0.0
2024-04-02 15:12:19,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:12:20,98.0,2.0,0.0,0.0,0.0
2024-04-02 15:12:21,99.0,1.0,0.0,0.0,0.0
2024-04-02 15:12:22,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:12:23,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:12:24,99.0,1.0,0.0,0.0,0.0
2024-04-02 15:12:25,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:12:26,99.0,1.0,0.0,0.0,0.0
2024-04-02 15:12:27,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:12:28,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:12:29,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:12:30,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:12:31,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:12:32,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:12:33,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:12:34,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:12:35,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:12:36,99.0,1.0,0.0,0.0,0.0
2024-04-02 15:12:37,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:12:38,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:12:39,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:12:40,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:12:41,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:12:42,100.0,0.0,0.0,0.0,0.0
2024-04-02 15:12:43,99.0,1.0,0.0,0.0,0.0
