CPU 5 ubuntu,User%,Sys%,Wait%,Idle%,Steal%
2024-06-22 13:57:21,1.7,1.7,0.0,96.7,0.0
2024-06-22 13:57:22,53.5,5.9,0.0,40.6,0.0
2024-06-22 13:57:23,98.0,2.0,0.0,0.0,0.0
2024-06-22 13:57:24,96.0,2.0,0.0,2.0,0.0
2024-06-22 13:57:25,93.1,4.9,0.0,2.0,0.0
2024-06-22 13:57:26,96.9,2.0,0.0,1.0,0.0
2024-06-22 13:57:27,94.1,4.0,0.0,2.0,0.0
2024-06-22 13:57:28,95.1,2.9,0.0,2.0,0.0
2024-06-22 13:57:29,99.0,0.0,0.0,1.0,0.0
2024-06-22 13:57:30,95.0,3.0,0.0,2.0,0.0
2024-06-22 13:57:31,96.0,2.0,0.0,2.0,0.0
2024-06-22 13:57:32,95.1,2.9,0.0,2.0,0.0
2024-06-22 13:57:33,95.0,4.0,0.0,1.0,0.0
2024-06-22 13:57:34,96.0,2.0,0.0,2.0,0.0
2024-06-22 13:57:35,96.0,2.0,0.0,2.0,0.0
2024-06-22 13:57:36,98.0,1.0,0.0,1.0,0.0
2024-06-22 13:57:37,95.0,3.0,0.0,2.0,0.0
2024-06-22 13:57:38,98.0,0.0,0.0,2.0,0.0
2024-06-22 13:57:39,95.1,2.9,0.0,2.0,0.0
2024-06-22 13:57:40,97.0,2.0,0.0,1.0,0.0
2024-06-22 13:57:41,96.0,2.0,0.0,2.0,0.0
2024-06-22 13:57:42,96.0,2.0,0.0,2.0,0.0
2024-06-22 13:57:43,99.0,0.0,0.0,1.0,0.0
2024-06-22 13:57:44,96.0,2.0,0.0,2.0,0.0
2024-06-22 13:57:45,97.0,1.0,0.0,2.0,0.0
2024-06-22 13:57:46,98.0,1.0,0.0,1.0,0.0
2024-06-22 13:57:47,95.0,3.0,0.0,2.0,0.0
2024-06-22 13:57:48,97.0,1.0,0.0,2.0,0.0
2024-06-22 13:57:49,96.0,3.0,0.0,1.0,0.0
2024-06-22 13:57:50,98.0,0.0,0.0,2.0,0.0
2024-06-22 13:57:51,96.0,2.0,0.0,2.0,0.0
2024-06-22 13:57:52,98.0,1.0,0.0,1.0,0.0
2024-06-22 13:57:53,97.0,1.0,0.0,2.0,0.0
2024-06-22 13:57:54,98.0,1.0,0.0,1.0,0.0
2024-06-22 13:57:55,96.0,2.0,0.0,2.0,0.0
2024-06-22 13:57:56,98.0,1.0,0.0,1.0,0.0
2024-06-22 13:57:57,97.0,1.0,0.0,2.0,0.0
2024-06-22 13:57:58,96.1,1.9,0.0,1.9,0.0
2024-06-22 13:57:59,94.9,4.0,0.0,1.0,0.0
2024-06-22 13:58:00,97.0,1.0,0.0,2.0,0.0
2024-06-22 13:58:01,97.0,1.0,0.0,2.0,0.0
2024-06-22 13:58:02,99.0,0.0,0.0,1.0,0.0
2024-06-22 13:58:03,97.0,1.0,0.0,2.0,0.0
2024-06-22 13:58:04,96.0,2.0,0.0,2.0,0.0
2024-06-22 13:58:05,98.0,1.0,0.0,1.0,0.0
2024-06-22 13:58:06,97.0,1.0,0.0,2.0,0.0
2024-06-22 13:58:07,94.1,3.9,0.0,2.0,0.0
2024-06-22 13:58:08,98.0,1.0,0.0,1.0,0.0
2024-06-22 13:58:09,95.0,3.0,0.0,2.0,0.0
2024-06-22 13:58:10,72.7,2.0,0.0,25.3,0.0
2024-06-22 13:58:11,0.0,1.0,0.0,99.0,0.0
2024-06-22 13:58:12,0.0,0.0,1.0,99.0,0.0
2024-06-22 13:58:13,1.0,1.0,0.0,98.0,0.0
2024-06-22 13:58:14,1.0,0.0,0.0,99.0,0.0
2024-06-22 13:58:15,0.0,2.0,0.0,98.0,0.0
2024-06-22 13:58:16,0.0,0.0,0.0,100.0,0.0
2024-06-22 13:58:17,1.0,0.0,0.0,99.0,0.0
2024-06-22 13:58:18,0.0,1.0,0.0,99.0,0.0
2024-06-22 13:58:19,0.0,0.0,0.0,100.0,0.0
2024-06-22 13:58:20,0.0,1.0,0.0,99.0,0.0
2024-06-22 13:58:21,2.0,3.0,0.0,95.0,0.0
2024-06-22 13:58:22,0.0,0.0,0.0,100.0,0.0
2024-06-22 13:58:23,0.0,0.0,0.0,100.0,0.0
2024-06-22 13:58:24,1.0,0.0,0.0,99.0,0.0
2024-06-22 13:58:25,2.9,2.9,0.0,94.3,0.0
2024-06-22 13:58:26,0.0,0.0,0.0,100.0,0.0
2024-06-22 13:58:27,0.0,0.0,0.0,100.0,0.0
2024-06-22 13:58:28,0.0,0.0,0.0,100.0,0.0
2024-06-22 13:58:29,1.0,1.0,0.0,98.0,0.0
2024-06-22 13:58:30,1.0,1.9,0.0,97.1,0.0
