CPU 8 ubuntu,User%,Sys%,Wait%,Idle%,Steal%
2024-06-22 13:57:21,2.5,2.5,0.0,95.0,0.0
2024-06-22 13:57:22,53.5,4.0,0.0,42.6,0.0
2024-06-22 13:57:23,98.0,1.0,0.0,1.0,0.0
2024-06-22 13:57:24,97.0,2.0,0.0,1.0,0.0
2024-06-22 13:57:25,95.0,3.0,0.0,2.0,0.0
2024-06-22 13:57:26,97.0,1.0,0.0,2.0,0.0
2024-06-22 13:57:27,96.0,3.0,0.0,1.0,0.0
2024-06-22 13:57:28,96.1,2.0,0.0,2.0,0.0
2024-06-22 13:57:29,98.0,0.0,0.0,2.0,0.0
2024-06-22 13:57:30,96.0,3.0,0.0,1.0,0.0
2024-06-22 13:57:31,96.0,2.0,0.0,2.0,0.0
2024-06-22 13:57:32,94.2,3.8,0.0,1.9,0.0
2024-06-22 13:57:33,97.0,1.0,0.0,2.0,0.0
2024-06-22 13:57:34,96.0,3.0,0.0,1.0,0.0
2024-06-22 13:57:35,97.0,1.0,0.0,2.0,0.0
2024-06-22 13:57:36,98.0,0.0,0.0,2.0,0.0
2024-06-22 13:57:37,96.0,3.0,0.0,1.0,0.0
2024-06-22 13:57:38,97.0,1.0,0.0,2.0,0.0
2024-06-22 13:57:39,97.0,1.0,0.0,2.0,0.0
2024-06-22 13:57:40,96.0,2.0,0.0,2.0,0.0
2024-06-22 13:57:41,96.0,3.0,0.0,1.0,0.0
2024-06-22 13:57:42,96.0,2.0,0.0,2.0,0.0
2024-06-22 13:57:43,98.0,0.0,0.0,2.0,0.0
2024-06-22 13:57:44,97.0,1.0,0.0,2.0,0.0
2024-06-22 13:57:45,98.0,1.0,0.0,1.0,0.0
2024-06-22 13:57:46,95.0,3.0,0.0,2.0,0.0
2024-06-22 13:57:47,94.1,3.9,0.0,2.0,0.0
2024-06-22 13:57:48,99.0,0.0,0.0,1.0,0.0
2024-06-22 13:57:49,96.0,2.0,0.0,2.0,0.0
2024-06-22 13:57:50,97.0,2.0,0.0,1.0,0.0
2024-06-22 13:57:51,96.0,2.0,0.0,2.0,0.0
2024-06-22 13:57:52,97.0,1.0,0.0,2.0,0.0
2024-06-22 13:57:53,99.0,0.0,0.0,1.0,0.0
2024-06-22 13:57:54,96.0,2.0,0.0,2.0,0.0
2024-06-22 13:57:55,96.0,3.0,0.0,1.0,0.0
2024-06-22 13:57:56,98.0,0.0,0.0,2.0,0.0
2024-06-22 13:57:57,96.0,2.0,0.0,2.0,0.0
2024-06-22 13:57:58,99.0,0.0,0.0,1.0,0.0
2024-06-22 13:57:59,93.1,5.0,0.0,2.0,0.0
2024-06-22 13:58:00,96.0,2.0,0.0,2.0,0.0
2024-06-22 13:58:01,98.0,1.0,0.0,1.0,0.0
2024-06-22 13:58:02,96.0,2.0,0.0,2.0,0.0
2024-06-22 13:58:03,98.0,1.0,0.0,1.0,0.0
2024-06-22 13:58:04,97.0,1.0,0.0,2.0,0.0
2024-06-22 13:58:05,98.0,1.0,0.0,1.0,0.0
2024-06-22 13:58:06,94.1,3.9,0.0,2.0,0.0
2024-06-22 13:58:07,92.1,5.9,0.0,2.0,0.0
2024-06-22 13:58:08,95.0,3.0,0.0,2.0,0.0
2024-06-22 13:58:09,85.0,14.0,0.0,1.0,0.0
2024-06-22 13:58:10,71.0,5.0,0.0,24.0,0.0
2024-06-22 13:58:11,0.0,0.0,0.0,100.0,0.0
2024-06-22 13:58:12,0.0,0.0,0.0,100.0,0.0
2024-06-22 13:58:13,3.9,1.0,0.0,95.1,0.0
2024-06-22 13:58:14,2.9,1.9,0.0,95.1,0.0
2024-06-22 13:58:15,19.8,3.8,0.0,76.4,0.0
2024-06-22 13:58:16,10.2,1.9,0.0,88.0,0.0
2024-06-22 13:58:17,11.4,1.9,0.0,86.7,0.0
2024-06-22 13:58:18,0.0,0.0,1.0,99.0,0.0
2024-06-22 13:58:19,7.2,5.4,0.0,87.4,0.0
2024-06-22 13:58:20,0.0,0.0,0.0,100.0,0.0
2024-06-22 13:58:21,0.0,0.0,0.0,100.0,0.0
2024-06-22 13:58:22,1.0,0.0,0.0,99.0,0.0
2024-06-22 13:58:23,1.0,0.0,0.0,99.0,0.0
2024-06-22 13:58:24,8.2,4.5,0.0,87.3,0.0
2024-06-22 13:58:25,4.5,6.4,0.0,89.1,0.0
2024-06-22 13:58:26,3.7,4.7,0.0,91.6,0.0
2024-06-22 13:58:27,9.9,10.7,0.0,79.3,0.0
2024-06-22 13:58:28,16.5,12.2,0.9,70.4,0.0
2024-06-22 13:58:29,15.6,6.4,0.0,78.0,0.0
2024-06-22 13:58:30,1.0,3.0,0.0,96.0,0.0
