CPU 2 ubuntu,User%,Sys%,Wait%,Idle%,Steal%
2024-06-22 13:57:21,1.7,3.3,0.0,95.0,0.0
2024-06-22 13:57:22,54.5,4.0,0.0,41.4,0.0
2024-06-22 13:57:23,97.0,3.0,0.0,0.0,0.0
2024-06-22 13:57:24,96.0,2.0,0.0,2.0,0.0
2024-06-22 13:57:25,95.0,3.0,0.0,2.0,0.0
2024-06-22 13:57:26,90.9,8.1,0.0,1.0,0.0
2024-06-22 13:57:27,92.1,5.9,0.0,2.0,0.0
2024-06-22 13:57:28,96.0,2.0,0.0,2.0,0.0
2024-06-22 13:57:29,95.0,3.0,0.0,2.0,0.0
2024-06-22 13:57:30,92.1,6.9,0.0,1.0,0.0
2024-06-22 13:57:31,93.0,5.0,0.0,2.0,0.0
2024-06-22 13:57:32,95.0,3.0,0.0,2.0,0.0
2024-06-22 13:57:33,96.0,3.0,0.0,1.0,0.0
2024-06-22 13:57:34,94.0,4.0,0.0,2.0,0.0
2024-06-22 13:57:35,96.0,2.0,0.0,2.0,0.0
2024-06-22 13:57:36,93.1,5.9,0.0,1.0,0.0
2024-06-22 13:57:37,96.0,2.0,0.0,2.0,0.0
2024-06-22 13:57:38,97.0,1.0,0.0,2.0,0.0
2024-06-22 13:57:39,94.1,3.9,0.0,2.0,0.0
2024-06-22 13:57:40,97.0,2.0,0.0,1.0,0.0
2024-06-22 13:57:41,96.9,2.0,0.0,1.0,0.0
2024-06-22 13:57:42,95.0,3.0,0.0,2.0,0.0
2024-06-22 13:57:43,97.0,2.0,0.0,1.0,0.0
2024-06-22 13:57:44,95.0,3.0,0.0,2.0,0.0
2024-06-22 13:57:45,96.9,2.0,0.0,1.0,0.0
2024-06-22 13:57:46,96.0,2.0,0.0,2.0,0.0
2024-06-22 13:57:47,96.0,2.0,0.0,2.0,0.0
2024-06-22 13:57:48,96.1,2.0,0.0,2.0,0.0
2024-06-22 13:57:49,93.0,6.0,0.0,1.0,0.0
2024-06-22 13:57:50,94.0,4.0,0.0,2.0,0.0
2024-06-22 13:57:51,94.1,3.9,0.0,2.0,0.0
2024-06-22 13:57:52,96.0,2.0,0.0,2.0,0.0
2024-06-22 13:57:53,96.0,3.0,0.0,1.0,0.0
2024-06-22 13:57:54,95.0,4.0,0.0,1.0,0.0
2024-06-22 13:57:55,95.0,3.0,0.0,2.0,0.0
2024-06-22 13:57:56,96.0,3.0,0.0,1.0,0.0
2024-06-22 13:57:57,93.1,5.0,0.0,2.0,0.0
2024-06-22 13:57:58,98.0,0.0,0.0,2.0,0.0
2024-06-22 13:57:59,94.0,5.0,0.0,1.0,0.0
2024-06-22 13:58:00,95.0,3.0,0.0,2.0,0.0
2024-06-22 13:58:01,98.0,0.0,0.0,2.0,0.0
2024-06-22 13:58:02,97.0,2.0,0.0,1.0,0.0
2024-06-22 13:58:03,90.9,7.1,0.0,2.0,0.0
2024-06-22 13:58:04,92.0,6.0,0.0,2.0,0.0
2024-06-22 13:58:05,96.0,3.0,0.0,1.0,0.0
2024-06-22 13:58:06,95.1,2.9,0.0,2.0,0.0
2024-06-22 13:58:07,94.1,4.0,0.0,2.0,0.0
2024-06-22 13:58:08,97.0,2.0,0.0,1.0,0.0
2024-06-22 13:58:09,96.0,2.0,0.0,2.0,0.0
2024-06-22 13:58:10,72.3,3.0,0.0,24.8,0.0
2024-06-22 13:58:11,0.0,0.0,0.0,100.0,0.0
2024-06-22 13:58:12,0.0,0.0,0.0,100.0,0.0
2024-06-22 13:58:13,1.0,1.0,0.0,98.0,0.0
2024-06-22 13:58:14,1.0,1.0,0.0,98.0,0.0
2024-06-22 13:58:15,8.0,1.0,0.0,91.0,0.0
2024-06-22 13:58:16,0.0,0.0,0.0,100.0,0.0
2024-06-22 13:58:17,0.0,2.0,0.0,98.0,0.0
2024-06-22 13:58:18,2.0,1.0,0.0,97.0,0.0
2024-06-22 13:58:19,2.9,2.0,0.0,95.1,0.0
2024-06-22 13:58:20,1.0,2.9,0.0,96.2,0.0
2024-06-22 13:58:21,0.0,0.0,0.0,100.0,0.0
2024-06-22 13:58:22,1.0,0.0,0.0,99.0,0.0
2024-06-22 13:58:23,5.0,2.0,0.0,93.1,0.0
2024-06-22 13:58:24,3.8,3.8,0.0,92.3,0.0
2024-06-22 13:58:25,5.7,2.8,0.0,91.5,0.0
2024-06-22 13:58:26,2.9,2.9,0.0,94.2,0.0
2024-06-22 13:58:27,2.0,3.0,0.0,95.0,0.0
2024-06-22 13:58:28,2.0,1.0,0.0,97.1,0.0
2024-06-22 13:58:29,10.9,2.0,0.0,87.1,0.0
2024-06-22 13:58:30,2.9,2.0,0.0,95.1,0.0
