CPU 6 ubuntu,User%,Sys%,Wait%,Idle%,Steal%
2024-06-22 13:57:21,1.7,0.0,0.0,98.3,0.0
2024-06-22 13:57:22,65.0,18.0,0.0,17.0,0.0
2024-06-22 13:57:23,100.0,0.0,0.0,0.0,0.0
2024-06-22 13:57:24,98.0,2.0,0.0,0.0,0.0
2024-06-22 13:57:25,98.0,2.0,0.0,0.0,0.0
2024-06-22 13:57:26,98.0,2.0,0.0,0.0,0.0
2024-06-22 13:57:27,99.0,1.0,0.0,0.0,0.0
2024-06-22 13:57:28,99.0,1.0,0.0,0.0,0.0
2024-06-22 13:57:29,100.0,0.0,0.0,0.0,0.0
2024-06-22 13:57:30,97.1,2.9,0.0,0.0,0.0
2024-06-22 13:57:31,99.0,1.0,0.0,0.0,0.0
2024-06-22 13:57:32,100.0,0.0,0.0,0.0,0.0
2024-06-22 13:57:33,100.0,0.0,0.0,0.0,0.0
2024-06-22 13:57:34,100.0,0.0,0.0,0.0,0.0
2024-06-22 13:57:35,98.0,2.0,0.0,0.0,0.0
2024-06-22 13:57:36,100.0,0.0,0.0,0.0,0.0
2024-06-22 13:57:37,99.0,1.0,0.0,0.0,0.0
2024-06-22 13:57:38,99.0,1.0,0.0,0.0,0.0
2024-06-22 13:57:39,99.0,1.0,0.0,0.0,0.0
2024-06-22 13:57:40,99.0,1.0,0.0,0.0,0.0
2024-06-22 13:57:41,99.0,1.0,0.0,0.0,0.0
2024-06-22 13:57:42,99.0,1.0,0.0,0.0,0.0
2024-06-22 13:57:43,99.0,1.0,0.0,0.0,0.0
2024-06-22 13:57:44,99.0,1.0,0.0,0.0,0.0
2024-06-22 13:57:45,99.0,1.0,0.0,0.0,0.0
2024-06-22 13:57:46,99.0,1.0,0.0,0.0,0.0
2024-06-22 13:57:47,100.0,0.0,0.0,0.0,0.0
2024-06-22 13:57:48,100.0,0.0,0.0,0.0,0.0
2024-06-22 13:57:49,99.0,1.0,0.0,0.0,0.0
2024-06-22 13:57:50,100.0,0.0,0.0,0.0,0.0
2024-06-22 13:57:51,99.0,1.0,0.0,0.0,0.0
2024-06-22 13:57:52,98.0,2.0,0.0,0.0,0.0
2024-06-22 13:57:53,98.0,2.0,0.0,0.0,0.0
2024-06-22 13:57:54,100.0,0.0,0.0,0.0,0.0
2024-06-22 13:57:55,98.0,2.0,0.0,0.0,0.0
2024-06-22 13:57:56,100.0,0.0,0.0,0.0,0.0
2024-06-22 13:57:57,100.0,0.0,0.0,0.0,0.0
2024-06-22 13:57:58,97.1,2.9,0.0,0.0,0.0
2024-06-22 13:57:59,100.0,0.0,0.0,0.0,0.0
2024-06-22 13:58:00,98.0,2.0,0.0,0.0,0.0
2024-06-22 13:58:01,99.0,1.0,0.0,0.0,0.0
2024-06-22 13:58:02,99.0,1.0,0.0,0.0,0.0
2024-06-22 13:58:03,99.0,0.0,1.0,0.0,0.0
2024-06-22 13:58:04,99.0,1.0,0.0,0.0,0.0
2024-06-22 13:58:05,99.0,1.0,0.0,0.0,0.0
2024-06-22 13:58:06,100.0,0.0,0.0,0.0,0.0
2024-06-22 13:58:07,97.1,2.0,0.0,1.0,0.0
2024-06-22 13:58:08,99.0,1.0,0.0,0.0,0.0
2024-06-22 13:58:09,100.0,0.0,0.0,0.0,0.0
2024-06-22 13:58:10,75.8,8.1,0.0,16.2,0.0
2024-06-22 13:58:11,2.0,2.9,0.0,95.1,0.0
2024-06-22 13:58:12,8.7,6.7,0.0,84.6,0.0
2024-06-22 13:58:13,4.8,4.8,0.0,90.4,0.0
2024-06-22 13:58:14,17.9,6.6,0.0,75.5,0.0
2024-06-22 13:58:15,18.1,12.4,0.0,69.5,0.0
2024-06-22 13:58:16,5.7,3.8,0.0,90.6,0.0
2024-06-22 13:58:17,7.5,5.7,0.0,86.8,0.0
2024-06-22 13:58:18,5.7,2.8,0.0,91.5,0.0
2024-06-22 13:58:19,8.5,1.9,0.0,89.6,0.0
2024-06-22 13:58:20,0.0,0.0,0.0,100.0,0.0
2024-06-22 13:58:21,2.0,1.0,0.0,97.0,0.0
2024-06-22 13:58:22,0.0,0.0,0.0,100.0,0.0
2024-06-22 13:58:23,0.0,1.0,0.0,99.0,0.0
2024-06-22 13:58:24,0.0,0.0,0.0,100.0,0.0
2024-06-22 13:58:25,0.0,0.0,0.0,100.0,0.0
2024-06-22 13:58:26,0.0,0.0,0.0,100.0,0.0
2024-06-22 13:58:27,1.0,0.0,0.0,99.0,0.0
2024-06-22 13:58:28,0.0,0.0,0.0,100.0,0.0
2024-06-22 13:58:29,2.0,2.0,0.0,96.0,0.0
2024-06-22 13:58:30,0.0,0.0,0.0,100.0,0.0
