Processes ubuntu,Runnable,Blocked,pswitch,syscall,read,write,fork,exec,sem,msg
2024-03-27 02:50:28,5,0,1087.1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:50:30,5,0,1262.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:50:32,5,0,723.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:50:34,5,0,665.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:50:36,5,0,682.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:50:38,5,0,744.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:50:40,5,0,633.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:50:42,5,0,1163.8,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,-1.0
2024-03-27 02:50:44,5,0,891.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:50:46,5,0,940.1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:50:48,5,0,866.2,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:50:50,5,0,890.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:50:52,5,0,968.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:50:54,5,0,1042.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:50:56,5,0,1281.2,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,-1.0
2024-03-27 02:50:58,5,0,1019.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:51:00,5,0,1029.6,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:51:02,5,0,1072.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
