CPU 7 ubuntu,User%,Sys%,Wait%,Idle%,Steal%
2024-05-11 19:39:16,19.3,5.0,0.0,75.6,0.0
2024-05-11 19:39:17,68.4,1.0,0.0,30.6,0.0
2024-05-11 19:39:18,37.9,2.9,0.0,59.2,0.0
2024-05-11 19:39:19,50.5,3.0,0.0,46.5,0.0
2024-05-11 19:39:20,35.3,4.9,0.0,59.8,0.0
2024-05-11 19:39:21,26.3,1.0,0.0,72.7,0.0
2024-05-11 19:39:22,27.3,2.0,0.0,70.7,0.0
2024-05-11 19:39:23,18.2,3.0,0.0,78.8,0.0
2024-05-11 19:39:24,36.6,2.0,0.0,61.4,0.0
2024-05-11 19:39:25,28.0,2.0,0.0,70.0,0.0
2024-05-11 19:39:26,27.0,3.0,1.0,69.0,0.0
2024-05-11 19:39:27,42.4,1.0,0.0,56.6,0.0
2024-05-11 19:39:28,32.3,3.0,0.0,64.6,0.0
2024-05-11 19:39:29,29.6,1.0,0.0,69.4,0.0
2024-05-11 19:39:30,52.0,1.0,0.0,47.0,0.0
2024-05-11 19:39:31,26.8,4.1,0.0,69.1,0.0
2024-05-11 19:39:32,29.3,2.0,0.0,68.7,0.0
2024-05-11 19:39:33,48.5,1.0,0.0,50.5,0.0
2024-05-11 19:39:34,43.6,3.0,0.0,53.5,0.0
2024-05-11 19:39:35,0.0,0.0,0.0,100.0,0.0
2024-05-11 19:39:36,0.0,1.0,0.0,99.0,0.0
2024-05-11 19:39:37,0.0,0.0,1.0,99.0,0.0
2024-05-11 19:39:38,0.0,1.0,0.0,99.0,0.0
2024-05-11 19:39:39,0.0,0.0,0.0,100.0,0.0
2024-05-11 19:39:40,1.0,0.0,0.0,99.0,0.0
