CPU 4 ubuntu,User%,Sys%,Wait%,Idle%,Steal%
2024-05-11 19:39:16,16.8,2.5,0.0,80.7,0.0
2024-05-11 19:39:17,66.0,1.0,0.0,33.0,0.0
2024-05-11 19:39:18,27.0,3.0,0.0,70.0,0.0
2024-05-11 19:39:19,24.8,3.0,0.0,72.3,0.0
2024-05-11 19:39:20,37.8,2.0,0.0,60.2,0.0
2024-05-11 19:39:21,38.0,4.0,0.0,58.0,0.0
2024-05-11 19:39:22,23.0,3.0,0.0,74.0,0.0
2024-05-11 19:39:23,41.0,2.0,0.0,57.0,0.0
2024-05-11 19:39:24,32.7,0.0,0.0,67.3,0.0
2024-05-11 19:39:25,3.0,3.0,0.0,94.0,0.0
2024-05-11 19:39:26,41.4,1.0,0.0,57.6,0.0
2024-05-11 19:39:27,39.6,5.0,0.0,55.4,0.0
2024-05-11 19:39:28,48.0,4.0,0.0,48.0,0.0
2024-05-11 19:39:29,37.0,2.0,0.0,61.0,0.0
2024-05-11 19:39:30,45.5,2.0,0.0,52.5,0.0
2024-05-11 19:39:31,41.0,1.0,0.0,58.0,0.0
2024-05-11 19:39:32,33.3,0.0,0.0,66.7,0.0
2024-05-11 19:39:33,32.3,1.0,0.0,66.7,0.0
2024-05-11 19:39:34,48.5,2.0,0.0,49.5,0.0
2024-05-11 19:39:35,0.0,1.0,0.0,99.0,0.0
2024-05-11 19:39:36,0.0,0.0,0.0,100.0,0.0
2024-05-11 19:39:37,0.0,0.0,0.0,100.0,0.0
2024-05-11 19:39:38,0.0,1.0,0.0,99.0,0.0
2024-05-11 19:39:39,0.0,0.0,0.0,100.0,0.0
2024-05-11 19:39:40,0.0,0.0,0.0,100.0,0.0
