CPU 3 ubuntu,User%,Sys%,Wait%,Idle%,Steal%
2024-05-11 19:39:16,10.2,3.4,0.0,86.4,0.0
2024-05-11 19:39:17,28.0,1.0,0.0,71.0,0.0
2024-05-11 19:39:18,23.2,3.0,0.0,73.7,0.0
2024-05-11 19:39:19,31.4,4.9,0.0,63.7,0.0
2024-05-11 19:39:20,39.8,4.1,0.0,56.1,0.0
2024-05-11 19:39:21,31.3,3.0,0.0,65.7,0.0
2024-05-11 19:39:22,41.4,3.0,0.0,55.6,0.0
2024-05-11 19:39:23,46.0,2.0,0.0,52.0,0.0
2024-05-11 19:39:24,25.3,3.0,0.0,71.7,0.0
2024-05-11 19:39:25,32.4,3.9,0.0,63.7,0.0
2024-05-11 19:39:26,25.5,3.1,0.0,71.4,0.0
2024-05-11 19:39:27,41.0,3.0,0.0,56.0,0.0
2024-05-11 19:39:28,36.4,2.0,0.0,61.6,0.0
2024-05-11 19:39:29,35.6,1.0,0.0,63.4,0.0
2024-05-11 19:39:30,42.0,3.0,0.0,55.0,0.0
2024-05-11 19:39:31,44.0,2.0,0.0,54.0,0.0
2024-05-11 19:39:32,29.7,2.0,0.0,68.3,0.0
2024-05-11 19:39:33,37.4,1.0,0.0,61.6,0.0
2024-05-11 19:39:34,23.8,2.0,0.0,74.3,0.0
2024-05-11 19:39:35,1.0,0.0,0.0,99.0,0.0
2024-05-11 19:39:36,1.0,1.0,0.0,98.0,0.0
2024-05-11 19:39:37,0.0,1.0,0.0,99.0,0.0
2024-05-11 19:39:38,0.0,0.0,0.0,100.0,0.0
2024-05-11 19:39:39,0.0,0.0,0.0,100.0,0.0
2024-05-11 19:39:40,0.0,0.0,0.0,100.0,0.0
