CPU 1 ubuntu,User%,Sys%,Wait%,Idle%,Steal%
2024-05-11 19:39:16,22.7,11.8,0.0,65.5,0.0
2024-05-11 19:39:17,59.0,3.0,0.0,38.0,0.0
2024-05-11 19:39:18,48.5,5.9,0.0,45.5,0.0
2024-05-11 19:39:19,66.7,5.9,0.0,27.5,0.0
2024-05-11 19:39:20,55.6,8.1,0.0,36.4,0.0
2024-05-11 19:39:21,43.9,5.1,0.0,51.0,0.0
2024-05-11 19:39:22,56.4,5.0,0.0,38.6,0.0
2024-05-11 19:39:23,35.0,4.0,0.0,61.0,0.0
2024-05-11 19:39:24,59.0,5.0,0.0,36.0,0.0
2024-05-11 19:39:25,81.2,4.0,0.0,14.9,0.0
2024-05-11 19:39:26,56.7,2.1,0.0,41.2,0.0
2024-05-11 19:39:27,53.1,4.1,0.0,42.9,0.0
2024-05-11 19:39:28,52.0,6.0,0.0,42.0,0.0
2024-05-11 19:39:29,52.5,6.9,0.0,40.6,0.0
2024-05-11 19:39:30,34.7,3.0,0.0,62.4,0.0
2024-05-11 19:39:31,32.0,5.0,0.0,63.0,0.0
2024-05-11 19:39:32,61.5,5.2,0.0,33.3,0.0
2024-05-11 19:39:33,45.1,5.9,0.0,49.0,0.0
2024-05-11 19:39:34,38.1,4.1,0.0,57.7,0.0
2024-05-11 19:39:35,0.0,1.0,0.0,99.0,0.0
2024-05-11 19:39:36,0.0,2.0,0.0,98.0,0.0
2024-05-11 19:39:37,1.0,0.0,0.0,99.0,0.0
2024-05-11 19:39:38,0.0,0.0,0.0,100.0,0.0
2024-05-11 19:39:39,0.0,2.0,0.0,98.0,0.0
2024-05-11 19:39:40,1.0,2.0,0.0,97.1,0.0
