CPU 3 ubuntu,User%,Sys%,Wait%,Idle%,Steal%
2024-03-13 06:39:10,4.2,4.2,0.0,91.6,0.0
2024-03-13 06:39:11,0.0,0.0,0.0,100.0,0.0
2024-03-13 06:39:12,0.0,0.0,0.0,100.0,0.0
2024-03-13 06:39:13,75.8,1.0,0.0,23.2,0.0
2024-03-13 06:39:14,2.9,2.0,0.0,95.1,0.0
2024-03-13 06:39:15,56.6,1.0,0.0,42.4,0.0
2024-03-13 06:39:16,86.3,1.0,0.0,12.7,0.0
2024-03-13 06:39:17,49.0,2.0,0.0,49.0,0.0
2024-03-13 06:39:18,2.0,2.9,0.0,95.1,0.0
2024-03-13 06:39:19,3.9,2.0,0.0,94.1,0.0
2024-03-13 06:39:20,2.0,1.0,0.0,97.0,0.0
2024-03-13 06:39:21,26.3,1.0,0.0,72.7,0.0
2024-03-13 06:39:22,29.7,0.0,0.0,70.3,0.0
2024-03-13 06:39:23,23.2,0.0,0.0,76.8,0.0
2024-03-13 06:39:24,2.0,2.0,0.0,96.0,0.0
2024-03-13 06:39:25,24.0,0.0,0.0,76.0,0.0
2024-03-13 06:39:26,28.3,0.0,0.0,71.7,0.0
2024-03-13 06:39:27,39.6,0.0,0.0,60.4,0.0
2024-03-13 06:39:28,0.0,1.0,0.0,99.0,0.0
2024-03-13 06:39:29,0.0,0.0,0.0,100.0,0.0
2024-03-13 06:39:30,0.0,0.0,0.0,100.0,0.0
2024-03-13 06:39:31,0.0,0.0,0.0,100.0,0.0
2024-03-13 06:39:32,0.0,0.0,0.0,100.0,0.0
2024-03-13 06:39:33,1.0,0.0,0.0,99.0,0.0
2024-03-13 06:39:34,0.0,1.0,0.0,99.0,0.0
2024-03-13 06:39:35,0.0,1.0,0.0,99.0,0.0
2024-03-13 06:39:36,0.0,0.0,0.0,100.0,0.0
2024-03-13 06:39:37,0.0,0.0,0.0,100.0,0.0
2024-03-13 06:39:38,0.0,1.0,0.0,99.0,0.0
2024-03-13 06:39:39,1.0,1.0,0.0,98.0,0.0
2024-03-13 06:39:40,0.0,3.0,0.0,97.0,0.0
2024-03-13 06:39:41,0.0,0.0,0.0,100.0,0.0
2024-03-13 06:39:42,0.0,2.0,0.0,98.0,0.0
2024-03-13 06:39:43,1.0,2.0,0.0,97.0,0.0
2024-03-13 06:39:44,1.0,1.0,0.0,98.0,0.0
2024-03-13 06:39:45,0.0,3.0,0.0,97.0,0.0
2024-03-13 06:39:46,0.0,2.0,0.0,98.0,0.0
2024-03-13 06:39:47,1.0,3.0,0.0,96.0,0.0
2024-03-13 06:39:48,0.0,2.0,0.0,98.0,0.0
2024-03-13 06:39:49,0.0,2.9,0.0,97.1,0.0
2024-03-13 06:39:50,1.0,3.0,0.0,96.0,0.0
2024-03-13 06:39:51,3.0,1.0,0.0,96.0,0.0
2024-03-13 06:39:52,0.0,1.0,0.0,99.0,0.0
2024-03-13 06:39:53,0.0,3.0,0.0,97.0,0.0
2024-03-13 06:39:54,0.0,3.0,0.0,97.0,0.0
2024-03-13 06:39:55,0.0,2.0,0.0,98.0,0.0
2024-03-13 06:39:56,0.0,3.0,0.0,97.0,0.0
2024-03-13 06:39:57,0.0,1.0,0.0,99.0,0.0
2024-03-13 06:39:58,0.0,2.0,0.0,98.0,0.0
2024-03-13 06:39:59,0.0,0.0,0.0,100.0,0.0
