CPU 6 ubuntu,User%,Sys%,Wait%,Idle%,Steal%
2024-03-13 06:39:10,6.4,6.4,0.0,87.2,0.0
2024-03-13 06:39:11,22.0,0.0,0.0,78.0,0.0
2024-03-13 06:39:12,0.0,0.0,0.0,100.0,0.0
2024-03-13 06:39:13,11.0,0.0,0.0,89.0,0.0
2024-03-13 06:39:14,49.0,0.0,0.0,51.0,0.0
2024-03-13 06:39:15,53.5,0.0,0.0,46.5,0.0
2024-03-13 06:39:16,11.9,0.0,0.0,88.1,0.0
2024-03-13 06:39:17,37.4,1.0,0.0,61.6,0.0
2024-03-13 06:39:18,28.4,1.0,0.0,70.6,0.0
2024-03-13 06:39:19,23.2,0.0,0.0,76.8,0.0
2024-03-13 06:39:20,21.2,1.0,0.0,77.8,0.0
2024-03-13 06:39:21,50.0,1.0,0.0,49.0,0.0
2024-03-13 06:39:22,51.5,1.0,0.0,47.5,0.0
2024-03-13 06:39:23,23.0,1.0,0.0,76.0,0.0
2024-03-13 06:39:24,34.0,0.0,0.0,66.0,0.0
2024-03-13 06:39:25,44.1,3.9,0.0,52.0,0.0
2024-03-13 06:39:26,40.4,1.0,0.0,58.6,0.0
2024-03-13 06:39:27,52.0,2.0,0.0,46.1,0.0
2024-03-13 06:39:28,41.0,2.0,0.0,57.0,0.0
2024-03-13 06:39:29,5.1,0.0,0.0,94.9,0.0
2024-03-13 06:39:30,18.8,3.0,0.0,78.2,0.0
2024-03-13 06:39:31,40.4,2.0,0.0,57.6,0.0
2024-03-13 06:39:32,21.4,3.9,0.0,74.8,0.0
2024-03-13 06:39:33,24.2,0.0,0.0,75.8,0.0
2024-03-13 06:39:34,23.8,2.0,0.0,74.3,0.0
2024-03-13 06:39:35,35.4,0.0,0.0,64.6,0.0
2024-03-13 06:39:36,43.0,1.0,0.0,56.0,0.0
2024-03-13 06:39:37,52.0,1.0,0.0,47.0,0.0
2024-03-13 06:39:38,25.3,1.0,0.0,73.7,0.0
2024-03-13 06:39:39,1.0,1.0,0.0,98.0,0.0
2024-03-13 06:39:40,0.0,0.0,0.0,100.0,0.0
2024-03-13 06:39:41,0.0,0.0,0.0,100.0,0.0
2024-03-13 06:39:42,1.0,1.0,0.0,98.0,0.0
2024-03-13 06:39:43,1.0,0.0,0.0,99.0,0.0
2024-03-13 06:39:44,0.0,2.0,0.0,98.0,0.0
2024-03-13 06:39:45,0.0,0.0,0.0,100.0,0.0
2024-03-13 06:39:46,0.0,0.0,0.0,100.0,0.0
2024-03-13 06:39:47,4.0,3.0,0.0,93.1,0.0
2024-03-13 06:39:48,0.0,1.0,0.0,99.0,0.0
2024-03-13 06:39:49,0.0,0.0,0.0,100.0,0.0
2024-03-13 06:39:50,0.0,1.0,0.0,99.0,0.0
2024-03-13 06:39:51,0.0,1.0,0.0,99.0,0.0
2024-03-13 06:39:52,1.0,0.0,0.0,99.0,0.0
2024-03-13 06:39:53,0.0,0.0,0.0,100.0,0.0
2024-03-13 06:39:54,0.0,0.0,0.0,100.0,0.0
2024-03-13 06:39:55,0.0,1.0,0.0,99.0,0.0
2024-03-13 06:39:56,5.0,3.0,0.0,92.0,0.0
2024-03-13 06:39:57,1.0,1.0,0.0,98.0,0.0
2024-03-13 06:39:58,5.1,1.0,0.0,93.9,0.0
2024-03-13 06:39:59,3.1,7.2,0.0,89.7,0.0
