CPU 5 ubuntu,User%,Sys%,Wait%,Idle%,Steal%
2024-03-13 06:39:10,0.9,2.6,0.0,96.5,0.0
2024-03-13 06:39:11,67.3,2.0,0.0,30.7,0.0
2024-03-13 06:39:12,99.0,1.0,0.0,0.0,0.0
2024-03-13 06:39:13,82.7,0.0,0.0,17.3,0.0
2024-03-13 06:39:14,90.1,2.0,0.0,7.9,0.0
2024-03-13 06:39:15,50.0,1.0,0.0,49.0,0.0
2024-03-13 06:39:16,88.0,0.0,0.0,12.0,0.0
2024-03-13 06:39:17,85.9,2.0,0.0,12.1,0.0
2024-03-13 06:39:18,87.3,2.9,0.0,9.8,0.0
2024-03-13 06:39:19,87.3,2.0,0.0,10.8,0.0
2024-03-13 06:39:20,86.9,1.0,0.0,12.1,0.0
2024-03-13 06:39:21,40.8,1.0,0.0,58.2,0.0
2024-03-13 06:39:22,41.8,2.0,0.0,56.1,0.0
2024-03-13 06:39:23,48.5,1.0,0.0,50.5,0.0
2024-03-13 06:39:24,96.0,2.0,0.0,2.0,0.0
2024-03-13 06:39:25,54.5,4.0,0.0,41.6,0.0
2024-03-13 06:39:26,59.8,1.0,0.0,39.2,0.0
2024-03-13 06:39:27,59.8,2.0,0.0,38.2,0.0
2024-03-13 06:39:28,43.0,2.0,0.0,55.0,0.0
2024-03-13 06:39:29,90.9,0.0,0.0,9.1,0.0
2024-03-13 06:39:30,74.7,1.0,0.0,24.2,0.0
2024-03-13 06:39:31,71.7,3.0,0.0,25.3,0.0
2024-03-13 06:39:32,88.2,1.0,0.0,10.8,0.0
2024-03-13 06:39:33,85.9,1.0,0.0,13.1,0.0
2024-03-13 06:39:34,66.3,2.0,0.0,31.7,0.0
2024-03-13 06:39:35,75.8,0.0,0.0,24.2,0.0
2024-03-13 06:39:36,89.0,1.0,0.0,10.0,0.0
2024-03-13 06:39:37,59.0,2.0,0.0,39.0,0.0
2024-03-13 06:39:38,69.3,4.0,0.0,26.7,0.0
2024-03-13 06:39:39,0.0,0.0,0.0,100.0,0.0
2024-03-13 06:39:40,0.0,0.0,0.0,100.0,0.0
2024-03-13 06:39:41,0.0,2.0,0.0,98.0,0.0
2024-03-13 06:39:42,1.0,1.0,0.0,98.0,0.0
2024-03-13 06:39:43,1.0,1.0,0.0,98.0,0.0
2024-03-13 06:39:44,0.0,0.0,0.0,100.0,0.0
2024-03-13 06:39:45,0.0,1.0,0.0,99.0,0.0
2024-03-13 06:39:46,0.0,0.0,0.0,100.0,0.0
2024-03-13 06:39:47,0.0,0.0,0.0,100.0,0.0
2024-03-13 06:39:48,0.0,0.0,0.0,100.0,0.0
2024-03-13 06:39:49,1.0,0.0,0.0,99.0,0.0
2024-03-13 06:39:50,6.1,7.1,0.0,86.7,0.0
2024-03-13 06:39:51,13.5,3.1,0.0,83.3,0.0
2024-03-13 06:39:52,1.0,0.0,0.0,99.0,0.0
2024-03-13 06:39:53,0.0,1.0,0.0,99.0,0.0
2024-03-13 06:39:54,0.0,0.0,0.0,100.0,0.0
2024-03-13 06:39:55,5.0,1.0,1.0,93.0,0.0
2024-03-13 06:39:56,0.0,0.0,0.0,100.0,0.0
2024-03-13 06:39:57,0.0,1.0,0.0,99.0,0.0
2024-03-13 06:39:58,1.0,1.0,0.0,98.0,0.0
2024-03-13 06:39:59,0.0,0.0,0.0,100.0,0.0
