CPU 1 ubuntu,User%,Sys%,Wait%,Idle%,Steal%
2024-03-13 06:39:10,1.7,2.6,0.0,95.7,0.0
2024-03-13 06:39:11,2.0,2.9,0.0,95.1,0.0
2024-03-13 06:39:12,0.0,0.0,0.0,100.0,0.0
2024-03-13 06:39:13,16.2,3.0,0.0,80.8,0.0
2024-03-13 06:39:14,39.0,3.0,0.0,58.0,0.0
2024-03-13 06:39:15,42.6,5.9,0.0,51.5,0.0
2024-03-13 06:39:16,2.0,2.0,0.0,96.0,0.0
2024-03-13 06:39:17,42.0,5.0,0.0,53.0,0.0
2024-03-13 06:39:18,9.0,4.0,0.0,87.0,0.0
2024-03-13 06:39:19,84.0,5.0,0.0,11.0,0.0
2024-03-13 06:39:20,73.7,2.0,0.0,24.2,0.0
2024-03-13 06:39:21,80.8,2.0,0.0,17.2,0.0
2024-03-13 06:39:22,56.0,2.0,0.0,42.0,0.0
2024-03-13 06:39:23,56.9,4.9,0.0,38.2,0.0
2024-03-13 06:39:24,95.0,3.0,0.0,2.0,0.0
2024-03-13 06:39:25,67.3,4.0,0.0,28.7,0.0
2024-03-13 06:39:26,60.2,2.0,0.0,37.8,0.0
2024-03-13 06:39:27,58.8,4.9,0.0,36.3,0.0
2024-03-13 06:39:28,55.0,3.0,0.0,42.0,0.0
2024-03-13 06:39:29,75.0,3.0,0.0,22.0,0.0
2024-03-13 06:39:30,85.0,2.0,0.0,13.0,0.0
2024-03-13 06:39:31,62.6,1.0,0.0,36.4,0.0
2024-03-13 06:39:32,20.6,3.9,0.0,75.5,0.0
2024-03-13 06:39:33,59.6,2.0,0.0,38.4,0.0
2024-03-13 06:39:34,38.6,3.0,0.0,58.4,0.0
2024-03-13 06:39:35,68.0,4.0,0.0,28.0,0.0
2024-03-13 06:39:36,62.7,3.9,0.0,33.3,0.0
2024-03-13 06:39:37,61.2,2.0,0.0,36.7,0.0
2024-03-13 06:39:38,33.3,4.0,0.0,62.6,0.0
2024-03-13 06:39:39,1.0,1.0,0.0,98.0,0.0
2024-03-13 06:39:40,0.0,1.0,0.0,99.0,0.0
2024-03-13 06:39:41,0.0,0.0,0.0,100.0,0.0
2024-03-13 06:39:42,0.0,1.0,0.0,99.0,0.0
2024-03-13 06:39:43,0.0,1.0,0.0,99.0,0.0
2024-03-13 06:39:44,0.0,3.0,0.0,97.0,0.0
2024-03-13 06:39:45,1.0,0.0,0.0,99.0,0.0
2024-03-13 06:39:46,0.0,2.0,0.0,98.0,0.0
2024-03-13 06:39:47,2.0,6.1,0.0,91.8,0.0
2024-03-13 06:39:48,0.0,4.0,0.0,96.0,0.0
2024-03-13 06:39:49,0.0,2.0,0.0,98.0,0.0
2024-03-13 06:39:50,1.1,1.1,0.0,97.9,0.0
2024-03-13 06:39:51,1.0,5.8,0.0,93.2,0.0
2024-03-13 06:39:52,0.0,0.0,0.0,100.0,0.0
2024-03-13 06:39:53,0.0,0.0,0.0,100.0,0.0
2024-03-13 06:39:54,0.0,2.0,0.0,98.0,0.0
2024-03-13 06:39:55,2.0,1.0,0.0,97.0,0.0
2024-03-13 06:39:56,4.0,3.0,0.0,92.9,0.0
2024-03-13 06:39:57,0.0,2.0,0.0,98.0,0.0
2024-03-13 06:39:58,1.9,3.9,0.0,94.2,0.0
2024-03-13 06:39:59,0.0,3.0,0.0,97.0,0.0
