CPU 7 ubuntu,User%,Sys%,Wait%,Idle%,Steal%
2024-03-13 06:39:10,0.9,1.7,0.0,97.4,0.0
2024-03-13 06:39:11,1.0,0.0,0.0,99.0,0.0
2024-03-13 06:39:12,0.0,0.0,0.0,100.0,0.0
2024-03-13 06:39:13,50.0,0.0,0.0,50.0,0.0
2024-03-13 06:39:14,47.1,2.0,0.0,51.0,0.0
2024-03-13 06:39:15,22.0,1.0,0.0,77.0,0.0
2024-03-13 06:39:16,11.1,0.0,0.0,88.9,0.0
2024-03-13 06:39:17,21.2,0.0,0.0,78.8,0.0
2024-03-13 06:39:18,24.8,2.0,0.0,73.3,0.0
2024-03-13 06:39:19,41.8,0.0,0.0,58.2,0.0
2024-03-13 06:39:20,44.6,1.0,0.0,54.5,0.0
2024-03-13 06:39:21,33.0,2.0,0.0,65.0,0.0
2024-03-13 06:39:22,45.5,1.0,0.0,53.5,0.0
2024-03-13 06:39:23,55.4,2.0,0.0,42.6,0.0
2024-03-13 06:39:24,26.3,1.0,0.0,72.7,0.0
2024-03-13 06:39:25,40.0,3.0,0.0,57.0,0.0
2024-03-13 06:39:26,59.6,0.0,0.0,40.4,0.0
2024-03-13 06:39:27,48.5,0.0,0.0,51.5,0.0
2024-03-13 06:39:28,56.4,2.0,0.0,41.6,0.0
2024-03-13 06:39:29,49.0,0.0,0.0,51.0,0.0
2024-03-13 06:39:30,56.9,2.0,0.0,41.2,0.0
2024-03-13 06:39:31,37.8,0.0,0.0,62.2,0.0
2024-03-13 06:39:32,44.0,3.0,0.0,53.0,0.0
2024-03-13 06:39:33,47.5,1.0,0.0,51.5,0.0
2024-03-13 06:39:34,47.5,1.0,0.0,51.5,0.0
2024-03-13 06:39:35,46.5,1.0,1.0,51.5,0.0
2024-03-13 06:39:36,18.0,1.0,0.0,81.0,0.0
2024-03-13 06:39:37,52.5,1.0,0.0,46.5,0.0
2024-03-13 06:39:38,47.5,1.0,0.0,51.5,0.0
2024-03-13 06:39:39,0.0,0.0,0.0,100.0,0.0
2024-03-13 06:39:40,0.0,1.0,0.0,99.0,0.0
2024-03-13 06:39:41,0.0,0.0,0.0,100.0,0.0
2024-03-13 06:39:42,0.0,0.0,0.0,100.0,0.0
2024-03-13 06:39:43,0.0,0.0,0.0,100.0,0.0
2024-03-13 06:39:44,1.0,0.0,0.0,99.0,0.0
2024-03-13 06:39:45,0.0,0.0,1.0,99.0,0.0
2024-03-13 06:39:46,0.0,0.0,0.0,100.0,0.0
2024-03-13 06:39:47,14.7,2.0,0.0,83.3,0.0
2024-03-13 06:39:48,7.1,1.0,0.0,91.8,0.0
2024-03-13 06:39:49,0.0,0.0,0.0,100.0,0.0
2024-03-13 06:39:50,0.0,0.0,0.0,100.0,0.0
2024-03-13 06:39:51,0.0,1.0,0.0,99.0,0.0
2024-03-13 06:39:52,1.0,0.0,0.0,99.0,0.0
2024-03-13 06:39:53,0.0,0.0,0.0,100.0,0.0
2024-03-13 06:39:54,0.0,0.0,0.0,100.0,0.0
2024-03-13 06:39:55,0.0,0.0,1.0,99.0,0.0
2024-03-13 06:39:56,0.0,0.0,0.0,100.0,0.0
2024-03-13 06:39:57,0.0,0.0,0.0,100.0,0.0
2024-03-13 06:39:58,2.0,3.0,0.0,94.9,0.0
2024-03-13 06:39:59,2.0,3.1,0.0,94.9,0.0
