Processes raspberrypi,Runnable,Blocked,pswitch,syscall,read,write,fork,exec,sem,msg
2024-05-27 21:19:22,5,0,900.2,-1.0,-1.0,-1.0,11.9,-1.0,-1.0,-1.0
2024-05-27 21:19:23,5,0,640.3,-1.0,-1.0,-1.0,12.0,-1.0,-1.0,-1.0
2024-05-27 21:19:24,5,0,575.2,-1.0,-1.0,-1.0,13.0,-1.0,-1.0,-1.0
2024-05-27 21:19:25,5,0,739.3,-1.0,-1.0,-1.0,12.9,-1.0,-1.0,-1.0
2024-05-27 21:19:26,5,0,708.3,-1.0,-1.0,-1.0,12.0,-1.0,-1.0,-1.0
2024-05-27 21:19:27,5,0,567.4,-1.0,-1.0,-1.0,12.0,-1.0,-1.0,-1.0
2024-05-27 21:19:28,5,0,818.0,-1.0,-1.0,-1.0,12.0,-1.0,-1.0,-1.0
2024-05-27 21:19:29,5,0,697.2,-1.0,-1.0,-1.0,13.0,-1.0,-1.0,-1.0
2024-05-27 21:19:30,5,0,524.1,-1.0,-1.0,-1.0,13.9,-1.0,-1.0,-1.0
2024-05-27 21:19:31,5,0,528.1,-1.0,-1.0,-1.0,12.0,-1.0,-1.0,-1.0
2024-05-27 21:19:32,7,0,670.8,-1.0,-1.0,-1.0,12.0,-1.0,-1.0,-1.0
2024-05-27 21:19:33,6,0,499.5,-1.0,-1.0,-1.0,12.0,-1.0,-1.0,-1.0
2024-05-27 21:19:34,5,0,845.1,-1.0,-1.0,-1.0,9.9,-1.0,-1.0,-1.0
2024-05-27 21:19:35,5,0,688.0,-1.0,-1.0,-1.0,13.0,-1.0,-1.0,-1.0
2024-05-27 21:19:36,5,0,486.8,-1.0,-1.0,-1.0,11.9,-1.0,-1.0,-1.0
2024-05-27 21:19:37,5,0,690.3,-1.0,-1.0,-1.0,11.9,-1.0,-1.0,-1.0
2024-05-27 21:19:38,5,0,687.1,-1.0,-1.0,-1.0,12.0,-1.0,-1.0,-1.0
2024-05-27 21:19:39,5,0,588.2,-1.0,-1.0,-1.0,13.0,-1.0,-1.0,-1.0
