CPU 4 raspberrypi,User%,Sys%,Wait%,Idle%,Steal%
2024-05-27 21:18:25,3.6,1.8,1.8,92.9,0.0
2024-05-27 21:18:26,89.1,0.0,0.0,10.9,0.0
2024-05-27 21:18:27,99.0,1.0,0.0,0.0,0.0
2024-05-27 21:18:28,98.0,1.0,0.0,1.0,0.0
2024-05-27 21:18:29,99.0,0.0,0.0,1.0,0.0
2024-05-27 21:18:30,99.0,1.0,0.0,0.0,0.0
2024-05-27 21:18:31,98.0,1.0,0.0,1.0,0.0
2024-05-27 21:18:32,97.0,2.0,0.0,1.0,0.0
2024-05-27 21:18:33,97.0,2.0,0.0,1.0,0.0
2024-05-27 21:18:34,99.0,1.0,0.0,0.0,0.0
2024-05-27 21:18:35,98.0,1.0,0.0,1.0,0.0
2024-05-27 21:18:36,97.0,2.0,0.0,1.0,0.0
2024-05-27 21:18:37,100.0,0.0,0.0,0.0,0.0
2024-05-27 21:18:38,98.0,1.0,0.0,1.0,0.0
2024-05-27 21:18:39,99.0,0.0,0.0,1.0,0.0
2024-05-27 21:18:40,98.0,1.0,0.0,1.0,0.0
2024-05-27 21:18:41,99.0,1.0,0.0,0.0,0.0
2024-05-27 21:18:42,98.0,1.0,0.0,1.0,0.0
2024-05-27 21:18:43,98.0,1.0,0.0,1.0,0.0
2024-05-27 21:18:44,98.0,1.0,0.0,1.0,0.0
2024-05-27 21:18:45,98.0,1.0,0.0,1.0,0.0
2024-05-27 21:18:46,98.0,1.0,0.0,1.0,0.0
2024-05-27 21:18:47,99.0,1.0,0.0,0.0,0.0
2024-05-27 21:18:48,98.0,1.0,0.0,1.0,0.0
2024-05-27 21:18:49,99.0,0.0,0.0,1.0,0.0
2024-05-27 21:18:50,100.0,0.0,0.0,0.0,0.0
2024-05-27 21:18:51,98.0,1.0,0.0,1.0,0.0
2024-05-27 21:18:52,98.0,1.0,0.0,1.0,0.0
2024-05-27 21:18:53,100.0,0.0,0.0,0.0,0.0
2024-05-27 21:18:54,99.0,0.0,0.0,1.0,0.0
2024-05-27 21:18:55,97.0,2.0,0.0,1.0,0.0
2024-05-27 21:18:56,99.0,0.0,0.0,1.0,0.0
2024-05-27 21:18:57,99.0,1.0,0.0,0.0,0.0
2024-05-27 21:18:58,98.0,1.0,0.0,1.0,0.0
2024-05-27 21:18:59,99.0,0.0,0.0,1.0,0.0
2024-05-27 21:19:00,98.0,1.0,0.0,1.0,0.0
2024-05-27 21:19:01,100.0,0.0,0.0,0.0,0.0
2024-05-27 21:19:02,98.0,1.0,0.0,1.0,0.0
2024-05-27 21:19:03,99.0,0.0,0.0,1.0,0.0
2024-05-27 21:19:04,99.0,1.0,0.0,0.0,0.0
2024-05-27 21:19:05,97.0,2.0,0.0,1.0,0.0
2024-05-27 21:19:06,98.0,1.0,0.0,1.0,0.0
2024-05-27 21:19:07,98.0,1.0,0.0,1.0,0.0
2024-05-27 21:19:08,99.0,1.0,0.0,0.0,0.0
2024-05-27 21:19:09,99.0,0.0,0.0,1.0,0.0
2024-05-27 21:19:10,97.0,2.0,0.0,1.0,0.0
2024-05-27 21:19:11,98.0,1.0,0.0,1.0,0.0
2024-05-27 21:19:12,99.0,1.0,0.0,0.0,0.0
2024-05-27 21:19:13,99.0,0.0,0.0,1.0,0.0
2024-05-27 21:19:14,98.0,1.0,0.0,1.0,0.0
2024-05-27 21:19:15,98.0,1.0,0.0,1.0,0.0
2024-05-27 21:19:16,100.0,0.0,0.0,0.0,0.0
2024-05-27 21:19:17,99.0,0.0,0.0,1.0,0.0
2024-05-27 21:19:18,97.0,2.0,0.0,1.0,0.0
2024-05-27 21:19:19,99.0,1.0,0.0,0.0,0.0
2024-05-27 21:19:20,99.0,0.0,0.0,1.0,0.0
2024-05-27 21:19:21,99.0,0.0,0.0,1.0,0.0
2024-05-27 21:19:22,98.0,1.0,0.0,1.0,0.0
2024-05-27 21:19:23,98.0,2.0,0.0,0.0,0.0
2024-05-27 21:19:24,98.0,1.0,0.0,1.0,0.0
2024-05-27 21:19:25,98.0,1.0,0.0,1.0,0.0
2024-05-27 21:19:26,99.0,0.0,0.0,1.0,0.0
2024-05-27 21:19:27,100.0,0.0,0.0,0.0,0.0
2024-05-27 21:19:28,97.0,2.0,0.0,1.0,0.0
2024-05-27 21:19:29,99.0,0.0,0.0,1.0,0.0
2024-05-27 21:19:30,99.0,1.0,0.0,0.0,0.0
2024-05-27 21:19:31,99.0,0.0,0.0,1.0,0.0
2024-05-27 21:19:32,98.0,1.0,0.0,1.0,0.0
2024-05-27 21:19:33,99.0,0.0,0.0,1.0,0.0
2024-05-27 21:19:34,98.0,2.0,0.0,0.0,0.0
2024-05-27 21:19:35,99.0,0.0,0.0,1.0,0.0
2024-05-27 21:19:36,98.0,1.0,0.0,1.0,0.0
2024-05-27 21:19:37,99.0,1.0,0.0,0.0,0.0
2024-05-27 21:19:38,99.0,0.0,0.0,1.0,0.0
2024-05-27 21:19:39,98.0,1.0,0.0,1.0,0.0
