CPU 1 raspberrypi,User%,Sys%,Wait%,Idle%,Steal%
2024-05-27 21:18:25,6.2,8.8,0.0,85.0,0.0
2024-05-27 21:18:26,91.1,8.9,0.0,0.0,0.0
2024-05-27 21:18:27,100.0,0.0,0.0,0.0,0.0
2024-05-27 21:18:28,96.0,4.0,0.0,0.0,0.0
2024-05-27 21:18:29,100.0,0.0,0.0,0.0,0.0
2024-05-27 21:18:30,100.0,0.0,0.0,0.0,0.0
2024-05-27 21:18:31,100.0,0.0,0.0,0.0,0.0
2024-05-27 21:18:32,100.0,0.0,0.0,0.0,0.0
2024-05-27 21:18:33,99.0,1.0,0.0,0.0,0.0
2024-05-27 21:18:34,100.0,0.0,0.0,0.0,0.0
2024-05-27 21:18:35,100.0,0.0,0.0,0.0,0.0
2024-05-27 21:18:36,99.0,1.0,0.0,0.0,0.0
2024-05-27 21:18:37,99.0,1.0,0.0,0.0,0.0
2024-05-27 21:18:38,100.0,0.0,0.0,0.0,0.0
2024-05-27 21:18:39,99.0,1.0,0.0,0.0,0.0
2024-05-27 21:18:40,99.0,1.0,0.0,0.0,0.0
2024-05-27 21:18:41,99.0,1.0,0.0,0.0,0.0
2024-05-27 21:18:42,100.0,0.0,0.0,0.0,0.0
2024-05-27 21:18:43,99.0,1.0,0.0,0.0,0.0
2024-05-27 21:18:44,99.0,1.0,0.0,0.0,0.0
2024-05-27 21:18:45,96.0,4.0,0.0,0.0,0.0
2024-05-27 21:18:46,99.0,1.0,0.0,0.0,0.0
2024-05-27 21:18:47,100.0,0.0,0.0,0.0,0.0
2024-05-27 21:18:48,99.0,1.0,0.0,0.0,0.0
2024-05-27 21:18:49,100.0,0.0,0.0,0.0,0.0
2024-05-27 21:18:50,99.0,1.0,0.0,0.0,0.0
2024-05-27 21:18:51,100.0,0.0,0.0,0.0,0.0
2024-05-27 21:18:52,100.0,0.0,0.0,0.0,0.0
2024-05-27 21:18:53,100.0,0.0,0.0,0.0,0.0
2024-05-27 21:18:54,99.0,1.0,0.0,0.0,0.0
2024-05-27 21:18:55,99.0,1.0,0.0,0.0,0.0
2024-05-27 21:18:56,100.0,0.0,0.0,0.0,0.0
2024-05-27 21:18:57,100.0,0.0,0.0,0.0,0.0
2024-05-27 21:18:58,99.0,1.0,0.0,0.0,0.0
2024-05-27 21:18:59,99.0,1.0,0.0,0.0,0.0
2024-05-27 21:19:00,100.0,0.0,0.0,0.0,0.0
2024-05-27 21:19:01,97.0,3.0,0.0,0.0,0.0
2024-05-27 21:19:02,97.0,1.0,0.0,2.0,0.0
2024-05-27 21:19:03,99.0,0.0,0.0,1.0,0.0
2024-05-27 21:19:04,99.0,0.0,0.0,1.0,0.0
2024-05-27 21:19:05,97.0,3.0,0.0,0.0,0.0
2024-05-27 21:19:06,99.0,0.0,0.0,1.0,0.0
2024-05-27 21:19:07,98.0,1.0,0.0,1.0,0.0
2024-05-27 21:19:08,99.0,0.0,0.0,1.0,0.0
2024-05-27 21:19:09,100.0,0.0,0.0,0.0,0.0
2024-05-27 21:19:10,97.0,2.0,0.0,1.0,0.0
2024-05-27 21:19:11,98.0,1.0,0.0,1.0,0.0
2024-05-27 21:19:12,98.0,1.0,0.0,1.0,0.0
2024-05-27 21:19:13,99.0,1.0,0.0,0.0,0.0
2024-05-27 21:19:14,99.0,0.0,0.0,1.0,0.0
2024-05-27 21:19:15,99.0,0.0,0.0,1.0,0.0
2024-05-27 21:19:16,98.0,1.0,0.0,1.0,0.0
2024-05-27 21:19:17,95.0,5.0,0.0,0.0,0.0
2024-05-27 21:19:18,97.0,2.0,0.0,1.0,0.0
2024-05-27 21:19:19,98.0,1.0,0.0,1.0,0.0
2024-05-27 21:19:20,99.0,1.0,0.0,0.0,0.0
2024-05-27 21:19:21,99.0,1.0,0.0,0.0,0.0
2024-05-27 21:19:22,100.0,0.0,0.0,0.0,0.0
2024-05-27 21:19:23,99.0,1.0,0.0,0.0,0.0
2024-05-27 21:19:24,100.0,0.0,0.0,0.0,0.0
2024-05-27 21:19:25,99.0,1.0,0.0,0.0,0.0
2024-05-27 21:19:26,100.0,0.0,0.0,0.0,0.0
2024-05-27 21:19:27,100.0,0.0,0.0,0.0,0.0
2024-05-27 21:19:28,99.0,1.0,0.0,0.0,0.0
2024-05-27 21:19:29,99.0,1.0,0.0,0.0,0.0
2024-05-27 21:19:30,100.0,0.0,0.0,0.0,0.0
2024-05-27 21:19:31,99.0,1.0,0.0,0.0,0.0
2024-05-27 21:19:32,100.0,0.0,0.0,0.0,0.0
2024-05-27 21:19:33,99.0,1.0,0.0,0.0,0.0
2024-05-27 21:19:34,96.0,4.0,0.0,0.0,0.0
2024-05-27 21:19:35,100.0,0.0,0.0,0.0,0.0
2024-05-27 21:19:36,100.0,0.0,0.0,0.0,0.0
2024-05-27 21:19:37,98.0,2.0,0.0,0.0,0.0
2024-05-27 21:19:38,100.0,0.0,0.0,0.0,0.0
2024-05-27 21:19:39,99.0,1.0,0.0,0.0,0.0
